years,singers,songs,lyrics
2020,조정석,아로하,어두운 불빛아래 촛불 하나와인 잔에 담긴 약속하나항상 너의 곁에서 널 지켜줄거야날 믿어준 너였잖아나 바라는 건 오직 하나영원한 행복을 꿈꾸지만화려하지 않아도 꿈같진 않아도너만 있어주면 돼걱정 마 I believe언제나 I believe이 순간을 잊지 않을게내 품에 I believe안긴 너의 미소가영원히 빛을 잃어 가지 않게Cause your love is so sweetYou are my everything첫날 밤에 단 꿈에 젖어하는 말이 아냐 난 변하지 않아오직 너만 바라볼거야 ohYou’re light of my lifeYou are the one in my life내 모든걸 다 잃는대도 후회하지 않아오직 너를 위한변하지 않는 사랑으로나 바라는 건 오직 하나영원한 행복을 꿈꾸지만화려하지 않아도 꿈같진 않아도너만 있어주면 돼약속해 I believe힘들 땐 I believe너의 그늘이 되어줄게내품에 I believe안긴 너의 미소가영원히 빛을 잃어 가지 않게Cause your love is so sweetYou are my everything첫날 밤에 단 꿈에 젖어하는 말이 아냐 난 변하지 않아오직 너만 바라볼거야 ohYou’re light of my lifeYou are the one in my life내 모든걸 다 잃는대도 후회하지 않아오직 너를 위한변하지 않는 사랑으로You’re light of my lifeYou are the one in my life내 모든걸 다 잃는대도 후회하지 않아오직 너를 위한변하지 않는 사랑으로All I ever want is your love
2020,장범준,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,흔들리는 꽃들 속에서네 샴푸향이 느껴진거야스쳐지나간건가 뒤돌아보지만그냥 사람들만 보이는거야다와가는 집근처에서괜히 핸드폰만 만지는거야한번 연락해 볼까 용기내 보지만그냥 내 마음만 아쉬운 거야걷다가 보면 항상 이렇게 너를바라만 보던 너를기다린다고 말할까지금 집앞에 계속 이렇게 너를아쉬워 하다 너를 연락했다 할까지나치는 꽃들 속에서네 샴푸향만 보이는거야스쳐지나간건가 뒤 돌아보지만그냥 내 마음만 바빠진거야걷다가 보면 항상 이렇게 너를바라만 보던 너를기다린다고 말할까지금 집앞에 계속 이렇게 너를아쉬워 하다 너를 연락했다 할까어떤 계절이 너를우연히라도 너를 마주치게 할까난 이대로 아쉬워하다너를 바라만 보던 너를기다리면서 아무말 못하고그리워만 할까걷다가 보면 항상 이렇게 너를바라만 보던 너를생각한다고 말할까지금 집앞에 기다리고때론 지나치고 다시 기다리는꽃이 피는 거리에 보고파라 이밤에걷다가 보면 항상 이렇게 너를아쉬워 하다 너를기다린다고 말할까지금 집앞에 계속 이렇게 너를아쉬워 하다 너를 연락했다 할까
2020,아이유,에잇(Prod.&Feat. SUGA of BTS),So are you happy nowFinally happy now are you뭐 그대로야 난 다 잃어버린 것 같아  모든 게 맘대로 왔다가 인사도 없이 떠나이대로는 무엇도 사랑하고 싶지 않아 다 해질 대로 해져버린기억 속을 여행해 우리는 오렌지 태양 아래그림자 없이 함께 춤을 춰정해진 이별 따위는 없어 아름다웠던 그 기억에서 만나 Forever young 우우우 우우우우  우우우 우우우우Forever we young 우우우 우우우우이런 악몽이라면 영영 깨지 않을게 섬 그래 여긴 섬 서로가 만든 작은 섬예 음 forever young 영원이란 말은 모래성작별은 마치 재난문자 같지그리움과 같이 맞이하는 아침서로가 이 영겁을 지나 꼭 이 섬에서 다시 만나지나듯 날 위로하던 누구의 말대로 고작한 뼘짜리 추억을 잊는 게 참 쉽지 않아시간이 지나도 여전히날 붙드는 그곳에 우리는 오렌지 태양 아래그림자 없이 함께 춤을 춰정해진 안녕 따위는 없어 아름다웠던 그 기억에서 만나 우리는 서로를 베고 누워슬프지 않은 이야기를 나눠우울한 결말 따위는 없어난 영원히 널 이 기억에서 만나 Forever young 우우우 우우우우  우우우 우우우우Forever we young우우우 우우우우이런 악몽이라면 영영 깨지 않을게
2020,아이유,Blueming,"‘뭐해?‘라는 두 글자에‘네가 보고 싶어’ 나의 속마음을 담아 우이모티콘 하나하나 속에달라지는 내 미묘한 심리를 알까 우아니 바쁘지 않아 nothing no no 잠들어 있지 않아 insomnia nia nia지금 다른 사람과 함께이지 않아응, 나도 너를 생각 중우리의 네모 칸은 bloom엄지손가락으로 장미꽃을 피워 향기에 취할 것 같아 우오직 둘만의 비밀의 정원I feel bloom I feel bloom I feel bloom너에게 한 송이를 더 보내밤샘 작업으로 업데이트흥미로운 이 작품의 지은이 that’s me 우어쩜 이 관계의 클라이맥스2막으로 넘어가기엔 지금이 good timing 우같은 맘인 걸 알아 realize la lize말을 고르지 말아 just reply la la ly조금 장난스러운 나의 은유에네 해석이 궁금해 우리의 색은 gray and blue 엄지손가락으로 말풍선을 띄워금세 터질 것 같아 우호흡이 가빠져 어지러워I feel blue. I feel blue. I feel blue.너에게 가득히 채워 띄어쓰기없이보낼게사랑인것같애백만송이장미꽃을, 나랑피워볼래?꽃잎의 색은 우리 마음 가는 대로 칠해시들 때도 예쁘게우리의 네모 칸은 bloom엄지손가락으로 장미꽃을 피워 향기에 취할 것 같아 우오직 둘만의 비밀의 정원I feel bloom I feel bloom I feel bloom너에게 한 송이를 더 보내"
2020,노을,늦은 밤 너의 집 앞 골목길에서,오래되었어 그때 너의 웃음너의 목소리 잊혀진거 같아시간의 위로 그 말의 의미를 이젠 알아아픈 니 얘기도 적당히 할 수 있어그런데 이게 뭐랄까 난 난 술 한잔하면서괜찮은 듯 얘기하며 널 털어냈는데집으로 돌아오면서 한 번 더 떠오른 기억에걸음을 멈춰 서서 이렇게 울고 있어 자연스럽게 발걸음을 돌려나 바래다주던 익숙한 길을 가밤이 깊어져서 아무것도 보이지 않아도손을 흔들면서 인사하던 널 봤어 그런데 이게 뭐랄까 난 난 술 한잔하면서괜찮은 듯 얘기하며 널 털어냈는데집으로 돌아오면서 한 번 더 떠오른 기억에걸음을 멈춰 서서 이렇게 울고 있어아무도 없어서 참 다행이야나 이렇게 편안히 너를 부를 수 있는 걸외로운 위로겠지만 그래서 이젠 뭘 할까 난 난 널 생각했어도괜찮은 듯 얘기하며 다 지워냈는데집으로 돌아오면서 한 번 더 떠오른 추억에걸음을 멈춰 서서 또다시 울고 있어
2020,가호 (Gaho),시작,새로운 시작은 늘 설레게 하지모든 걸 이겨낼 것처럼시간을 뒤쫓는 시계바늘처럼앞질러 가고 싶어 하지그어 놓은 선을 넘어저마다 삶을 향해때론 원망도 하겠지그 선을 먼저 넘지 말라고I can fly the skyNever gonna stay내가 지쳐 쓰러질 때까진어떤 이유도어떤 변명도지금 내겐 용기가 필요해빛나지 않아도 내 꿈을 응원해그 마지막을 가질 테니부러진 것처럼 한 발로 뛰어도난 나의 길을 갈 테니까지금 나를 위한 약속멈추지 않겠다고또 하나를 앞지르면곧 너의 뒤를 따라잡겠지원하는 대로다 가질 거야그게 바로 내 꿈일 테니까변한 건 없어버티고 버텨내 꿈은 더 단단해질 테니다시 시작해Ah ah ah ah ahAh ah ah ah ah ahAh ah ah ah ahAh ah ah ah다시는 나를 잃고 싶지 않아내 전부를 걸었으니까원하는 대로다 가질 거야그게 바로 내 꿈일 테니까변한 건 없어버티고 버텨내 꿈은 더 단단해질 테니다시 시작해Ah ah ah ah ahAh ah ah ah ah ahAh ah ah ah ahAh ah ah ah
2020,방탄소년단,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),모든 게 궁금해How’s your dayOh tell me뭐가 널 행복하게 하는지Oh text meYour every picture내 머리맡에 두고 싶어oh baeCome be my teacher네 모든 걸 다 가르쳐줘Your 1 your 2Listen my my baby 나는저 하늘을 높이 날고 있어그때 니가 내게 줬던 두 날개로이제 여긴 너무 높아난 내 눈에 널 맞추고 싶어Yeah you makin’ me a boy with luvOh my my my oh my my myI've waited all my life네 전부를 함께하고 싶어Oh my my my oh my my myLooking for something right이제 조금은 나 알겠어I want something strongerThan a momentthan a moment loveI have waited longerFor a boy withFor a boy with luv널 알게 된 이후 ya내 삶은 온통 너 ya사소한 게 사소하지 않게만들어버린 너라는 별하나부터 열까지 모든 게 특별하지너의 관심사 걸음걸이 말투와사소한 작은 습관들까지다 말하지 너무 작던내가 영웅이 된 거라고Oh nah난 말하지 운명 따윈처음부터 내 게 아니었다고Oh nah세계의 평화No way거대한 질서No way그저 널 지킬 거야 난Boy with luvListen my my baby 나는저 하늘을 높이 날고 있어그때 니가 내게 줬던 두 날개로이제 여긴 너무 높아난 내 눈에 널 맞추고 싶어Yeah you makin’ me a boy with luvOh my my my oh my my myYou got me high so fast네 전부를 함께하고 싶어Oh my my my oh my my myYou got me fly so fast이제 조금은 나 알겠어Love is nothing strongerThan a boy with luvLove is nothing strongerThan a boy with luv툭 까놓고 말할게나도 모르게 힘이 들어가기도 했어높아버린 sky커져버린 hall때론 도망치게 해달라며 기도했어But 너의 상처는 나의 상처깨달았을 때 나 다짐했던 걸니가 준 이카루스의 날개로태양이 아닌 너에게로Let me flyOh my my my oh my my myI've waited all my life네 전부를 함께하고 싶어Oh my my my oh my my myLooking for something right이제 조금은 나 알겠어I want something strongerThan a momentthan a moment loveLove is nothing strongerThan a boy with luv
2020,Red Velvet (레드벨벳),Psycho,Psycho널 어쩌면 좋을까이런 맘은 또 첨이라Up & Down이 좀 심해조절이 자꾸 잘 안돼하나 확실한 건I don’t play the game우리 진짜 별나대그냥 내가 너무 좋아해넌 그걸 너무 잘 알고날 쥐락펴락해나도 마찬가지인걸우린 참 별나고 이상한 사이야서로를 부서지게(부서지게)그리곤 또 껴안아(그리곤 또 껴안아)You got me feeling like apsycho psycho우릴 보고 말해 자꾸 자꾸다시 안 볼 듯 싸우다가도붙어 다니니 말야이해가 안 간대웃기지도 않대 맞아 Psycho psycho서로 좋아 죽는 바보 바보너 없인 어지럽고 슬퍼져기운도 막 없어요둘이 잘 만났대Hey now we’ll be okHey trouble경고 따윈 없이 오는 너I’m original visual우린 원래 이랬어 Yeah두렵지는 않아(흥미로울 뿐)It’s hot! Let me just hop어떻게 널 다룰까? Ooh어쩔 줄을 몰라 너를 달래고매섭게 발로 차도가끔 내게 미소 짓는 널어떻게 놓겠어 Ooh우린 아름답고 참 슬픈 사이야서로를 빛나게 해(Tell me now) 마치 달과 강처럼그리곤 또 껴안아You got me feeling like apsycho psycho우릴 보고 말해 자꾸 자꾸다시 안 볼 듯 싸우다가도붙어 다니니 말야이해가 안 간대웃기지도 않대 맞아 Psycho psycho서로 좋아 죽는 바보 바보너 없인 어지럽고 슬퍼져기운도 막 없어요둘이 잘 만났대Hey now we’ll be okDon’t look back그렇게 우리답게 가보자난 온몸으로 널 느끼고 있어Everything will be ok(You got me feeling like a psycho)Like a psycho psycho우릴 보고 말해 자꾸 자꾸다시 안 볼 듯 싸우다가도붙어 다니니 말야둘이 잘 만났대 Hey now we’ll be okHey now we’ll be okHey now we’ll be okHey now we’ll be okHey now we’ll be okIt’s alrightIt’s alright Hey now we’ll be okHey now we’ll be okHey now we’ll be okHey now we’ll be okIt’s alrightIt’s alright우린 좀 이상해Psycho
2020,AKMU (악뮤),"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",일부러 몇 발자국 물러나내가 없이 혼자 걷는 널 바라본다옆자리 허전한 너의 풍경흑백 거리 가운데 넌 뒤돌아본다그때 알게 되었어난 널 떠날 수 없단 걸우리 사이에 그 어떤 힘든 일도이별보단 버틸 수 있는 것들이었죠어떻게 이별까지 사랑하겠어널 사랑하는 거지사랑이라는 이유로서로를 포기하고찢어질 것같이 아파할 수 없어 난두세 번 더 길을 돌아갈까적막 짙은 도로 위에 걸음을 포갠다아무 말 없는 대화 나누며주마등이 길을 비춘 먼 곳을 본다그때 알게 되었어난 더 갈 수 없단 걸한 발 한 발 이별에 가까워질수록너와 맞잡은 손이 사라지는 것 같죠어떻게 이별까지 사랑하겠어널 사랑하는 거지사랑이라는 이유로서로를 포기하고찢어질 것같이 아파할 수 없어 난어떻게 내가 어떻게 너를이후에 우리 바다처럼 깊은 사랑이다 마를 때까지기다리는 게 이별일 텐데어떻게 내가 어떻게 너를이후에 우리 바다처럼 깊은 사랑이다 마를 때까지기다리는 게 이별일 텐데
2020,방탄소년단,Dynamite,Cos ah ahI’m in the stars tonightSo watch me bring the fireand set the night alightShoes on get up in the mornCup of milk let’s rock and rollKing Kong kick the drumrolling on like a rolling stoneSing song when I’m walking homeJump up to the top LeBronDing dong call me on my phoneIce tea and a game of ping pongThis is getting heavyCan you hear the bass boomI’m readyLife is sweet as honeyYeah this beat cha chinglike moneyDisco overload I’m intothat I’m good to goI'm diamond you know I glow upHey so let’s goCos ah ahI’m in the stars tonightSo watch me bring the fireand set the night alightShining through the citywith a little funk and soulSo I’mma light it uplike dynamite woahBring a friend join the crowdWhoever wanna come alongWord up talk the talkjust move like we off the wallDay or night the sky’s alightSo we dance to the break of dawnLadies and gentlemenI got the medicineso you should keep yaeyes on the ball huhThis is getting heavyCan you hear the bass boomI’m readyLife is sweet as honeyYeah this beat cha chinglike moneyDisco overloadI’m into that I’m good to goI'm diamond you know I glow upLet’s goCos ah ahI’m in the stars tonightSo watch me bring the fireand set the night alightShining through the citywith a little funk and soulSo I’mma light it uplike dynamite woahDynnnnnanana life is dynamiteDynnnnnanana life is dynamiteShining through the citywith a little funk and soulSo I’mma light it uplike dynamite woahDynnnnnanana ehDynnnnnanana ehDynnnnnanana ehLight it up like dynamiteDynnnnnanana ehDynnnnnanana ehDynnnnnanana ehLight it up like dynamiteCos ah ahI’m in the stars tonightSo watch me bring the fireand set the night alightShining through the citywith a little funk and soulSo I’mma light it uplike dynamiteCos ah ahI’m in the stars tonightSo watch me bring the fireand set the night alightShining through the citywith a little funk and soulSo I’mma light it uplike dynamite woahDynnnnnanana life is dynamiteDynnnnnanana life is dynamiteShining through the citywith a little funk and soulSo I’mma light it uplike dynamite woah
2020,아이유,마음을 드려요,당신에게 드릴 게 없어서나의 마음을 드려요그대에게 받은 게 많아서표현을 다 할 수가 없어요나지막한 인사에수많은 내 마음 고이 담아그대에게로 건네면내 마음 조금 알까요어떤 이유로 만나나와 사랑을 하고어떤 이유로 내게 와함께 있어준 당신부디 행복한 날도살다 지치는 날도모두 그대의 곁에 내가있어줄 수 있길어떤 소식 보다 더애타게 기다려지는 그대엇갈리지 않게 여기기다릴게요눌러 적은 편지에수많은 그리움 고이 담아그대 내게로 올 때면그 손에 쥐어줄게요어떤 이유로 만나나와 사랑을 하고어떤 이유로 내게 와함께 있어준 당신부디 행복한 날도살다 지치는 날도모두 그대의 곁에 내가있어줄 수 있길네 번의 모든 계절들과열두 달의 시간을 너와숨이 차게 매일사랑하며 함께 할게어떤 이유로 만나우리 사랑을 했던지금 이 순간처럼매일 바라보며애써주기를부디 행복한 날도살다 지치는 날도모두 그대의 곁에 내가있어줄 수 있길부디 추억만 남지 않길 너완
2020,엠씨더맥스 (M.C the MAX),처음처럼,눈이 부시게 웃던 널 기억해 이제는 다시 볼 수 없게 됐지만 끝내 붙잡았던 기억들만 이 겨울을 지나간다 나지막이 들리지 않게 전하는 기다릴게 이 한마디 대신 피고 진다 뜨겁게 시린 우리 사랑 보내지 못한 계절처럼 피어나 단 한 번도 겨울이 없었던 것처럼 피어나 언제라도 사랑스러운 그대로 추억은 지나버린 계절에  그대로 놓아두고서 그래 처음처럼 가슴속에 켜켜이 쌓은 그리움 이 눈물로 흘려내면 그뿐 이 눈물이 그댈 피워낼 수 있다면 그걸로 나는 괜찮은걸 피어나 단 한 번도 겨울이 없었던 것처럼 피어나 언제라도 사랑스러운 그대로 스치듯 그대 곁에 맴도는  이 작은 한마디조차 여기 남겨두고 아픈 기억은 여기 남기고 피어나 우리 처음 만났던 그때 그대처럼 피어나 사랑했던 그대 모습 그대로 추억은 지나버린 계절에  그대로 놓아두고서 마치 처음처럼
2020,BLACKPINK,How You Like That,"보란 듯이 무너졌어바닥을 뚫고 저 지하까지옷 끝자락 잡겠다고저 높이 두 손을 뻗어봐도다시 캄캄한 이곳에 light up the sky네 두 눈을 보며 I’ll kiss you goodbye실컷 비웃어라 꼴좋으니까이제 너희 하나 둘 셋Ha how you like that?You gon’ like that that that that thatHow you like that?How you like that that that that thatNow look at you now look at meLook at you now look at me Look at you now look at meHow you like thatNow look at you now look at meLook at you now look at me Look at you now look at meHow you like thatYour girl need it all and that’s a hundred백 개 중에 백 내 몫을 원해Karma come and get some 딱하지만 어쩔 수 없잖아What’s up, I’m right back방아쇠를 cock backPlain Jane get hijackedDon’t like me? Then tell me how you like that더 캄캄한 이곳에 shine like the stars그 미소를 띠며 I’ll kiss you goodbye실컷 비웃어라 꼴좋으니까 이제 너희 하나 둘 셋Ha how you like that?You gon’ like that that that that thatHow you like that?How you like that that that that thatNow look at you now look at meLook at you now look at me Look at you now look at meHow you like thatNow look at you now look at meLook at you now look at me Look at you now look at meHow you like that날개 잃은 채로 추락했던 날어두운 나날 속에 갇혀 있던 날그때쯤에 넌 날 끝내야 했어Look up in the sky it’s a bird it’s a planeBring out your boss bishBLACKPINK!How you like that You gon’ like that How you like that"
2020,오마이걸 (OH MY GIRL),살짝 설렜어 (Nonstop),going nonstop말도 안 되잖아 그치 yayayaya우린 서로가 모르는 게 없는 사인 걸이토록 빤히 nanananana like nanananana우리 사이 비밀 따위 있을 리 없는 걸다 봤지 우린hi hi weak bodylike them burning and burn but 쉿요즘 오늘 또 내일 매일 다른 아는 옷이렇게 달라 보인다고 hoo흑역사까지 전부 알고 있는 널yeah 절대 그럴 리는 없어 난 never ever 그래야만 해무인도에 어느 날 떨어진 거야둘만 남게 됐다면 넌 어떨 것 같아생각만 해도 무섭다 얼굴을 찌푸렸지만너에겐 얘기 못 해 절대로살짝 설렜어 난 oh nanananana살짝 설렜어 난 oh nanananana그럴 일 없지만 살짝 설렜어 난nonstop nonstopnonstop nonstop nonstop 그럴 일 없지만 살짝 설렜어 난요즘 나 너무 외로워 좀 이상해진 것 같아너를 보면서 심장이 뛴 건back it up pack it up 비켜 서 있어두근거렸던 게 문제야아냐 그게 대체 왜 죄야선을 넘은 거야 fz 레이더오르락내리락 여긴 friend zone무인도에 어느 날 떨어진 거야둘만 남게 됐다면 넌 어떨 것 같아생각만 해도 무섭다 얼굴을 찌푸렸지만너에겐 얘기 못 해 절대로살짝 설렜어 난 oh nanananana살짝 설렜어 난 oh nanananana그럴 일 없지만 살짝 설렜어 난I have to go to the bed by night졸음이 오는 걸까 time 필요하지 않지 아마머릿속은 이미 지름길이잖아네가 원한다면 내가 뒤로 두 칸Did you wanna twin spot nop 한 칸유감인 척 하지 마 설레는 거 맞잖아꽤나 혼란스러워 이러는 나도누구보다 더 이럴 땐 너를 찾아갔지만이 고민만큼은 네게 말할 수 없어언제부턴가 널 보면살짝 설렜어 난살짝 설렜어 난 oh nanananana살짝 설렜어 난 oh nanananana그럴 일 없지만 살짝 설렜어 난nonstop nonstopnonstop nonstop nonstop 그럴 일 없지만 살짝 설렜어 난nonstop nonstopnonstop nonstop nonstop 넌 알 리 없지만 살짝 설렜어 난
2020,방탄소년단,ON,"I can't understand what people are sayin'어느 장단에 맞춰야 될지한 발자국 떼면 한 발자국 커지는 shadow잠에서 눈을 뜬 여긴 또 어디어쩜 서울 또 New York or Paris일어나니 휘청이는 몸Look at my feet, look down날 닮은 그림자흔들리는 건 이놈인가아니면 내 작은 발끝인가두렵잖을 리 없잖아다 괜찮을 리 없잖아그래도 I know서툴게 I flow저 까만 바람과 함께 날아Hey na na na미치지 않으려면 미쳐야 해Hey na na na나를 다 던져 이 두 쪽 세상에Hey na na naCan’t hold me down cuz you know I’m a fighter제 발로 들어온 아름다운 감옥Find me and I'm gonna live with ya(Eh-oh)가져와 bring the pain oh yeah(Eh-oh)올라타봐 bring the pain oh yeahRain be pourin'Sky keep fallin'Everyday oh na na na(Eh-oh)가져와 bring the pain oh yeahBring the pain모두 내 피와 살이 되겠지Bring the painNo fear, 방법을 알겠으니작은 것에 breathe그건 어둠 속 내 산소와 빛내가 나이게 하는 것들의 힘넘어져도 다시 일어나 scream넘어져도 다시 일어나 scream언제나 우린 그랬으니설령 내 무릎이 땅에 닿을지언정파묻히지 않는 이상그저 그런 해프닝쯤 될 거란 걸Win no matter whatWin no matter whatWin no matter what네가 뭐라던 누가 뭐라던I don't give a uhhI don't give a uhhI don't give a uhhHey na na na미치지 않으려면 미쳐야 해Hey na na na나를 다 던져 이 두 쪽 세상에Hey na na naCan’t hold me down cuz you know I’m a fighter제 발로 들어온 아름다운 감옥Find me and I'm gonna live with ya(Eh-oh)가져와 bring the pain oh yeah(Eh-oh)올라타봐 bring the pain oh yeahRain be pourin'Sky keep fallin'Everyday oh na na na(Eh-oh)가져와 bring the pain oh yeah나의 고통이 있는 곳에내가 숨 쉬게 하소서My everythin’My blood and tearsGot no fearsI'm singin’ ohhhhhOh I’m takin’ overYou should know yeahCan’t hold me down cuz you know I’m a fighter깜깜한 심연 속 기꺼이 잠겨Find me and I’m gonna bleed with ya(Eh-oh)가져와 bring the pain oh yeah(Eh-oh)올라타봐 bring the pain oh yeahRain be pourin'Sky keep fallin'Everyday oh na na na(Eh-oh)Find me and I’m gonna bleed with ya(Eh-oh)가져와 bring the pain oh yeah(Eh-oh)올라타봐 bring the pain oh yeahAll that I knowis just goin’ on & on & on & on(Eh-oh)가져와 bring the pain oh yeah"
2020,마크툽 (MAKTUB),오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),별빛이 내린 밤그 풍경 속 너와 나날 새롭게 하는따뜻하게 만드는니 눈빛 니 미소영원히 담아둘게너로 가득한 맘널 닮아가는 나날 위한 선물꿈보다 더 아름다운서로의 품에서끝 없는 밤을 걷자나의 모든 날들을 다 주고싶어내 이 맘을 모두 전하고 싶어잠들지 못한푸른 바람들이렇게 밝게 이 밤을 비춰너와 작은 일상을 함께 하는게내 가장 큰 기쁨인걸 넌 알까내 세상 속에넌 빛이 되어지금 모습 그대로 내 곁에만행복이 짙은 날어둠이 없는 밤같은 맘 속에같은 꿈이 피어난 건우리의 정해진운명이 맞닿은거야나의 모든 날들을 다 주고싶어내 이 맘을 모두 전하고 싶어잠들지 못한푸른 바람들이렇게 밝게 이 밤을 비춰너와 작은 일상을 함께 하는게내 가장 큰 기쁨인걸 넌 알까내 세상 속에넌 빛이 되어지금 모습 그대로 내 곁에만내게 온 너란 빛이 눈 부셔도네 앞에서 한 순간도 눈 감지 않아다가올 시간도계절의 바람도널 데려가지 못하게내가 더 좋은 사람이 되고 싶어더 아름답게 널 안을 수 있게잠들지 못한잠들 수 없는바람들이 널 부르고 있어언제까지나 너와 함께 할거야내 마지막 숨결도 너일거야내 세상 속에넌 빛이 되어지금 모습 그대로 내 곁에만이렇게 밝게 이 밤을 비춰
2020,블루 (BLOO),Downtown Baby,너는 나의 다운타운 베이비야너의 눈은 밤하늘에 별이야매일마다 꾸고 싶은 꿈이야Baby without youI can’t do this anymore너는 나의 다운타운 베이비야너의 눈은 밤하늘에 별이야매일마다 꾸고 싶은 꿈이야Baby without youI can’t do this anymore628 너 집 번호네 집 앞이니까 나와 Let’s Roll시간 아까우니 잡아 나의 두 손I don’t wanna let go핑크머리색에 피어싱은 세 개너는 좋아했지 나의 팔베개우린 서로 아파하는 짓도 나빠하나밖에 없는 Downtown Baby너는 나의 다운타운 베이비야너의 눈은 밤하늘에 별이야매일마다 꾸고 싶은 꿈이야Baby without youI can’t do this anymore너는 나의 다운타운 베이비야너의 눈은 밤하늘에 별이야매일마다 꾸고 싶은 꿈이야Baby without youI can’t do this anymore영화 보고Let’s drink all night long담배 한 대 피며Talk all night long힘든 일이 있을 땐 내게 와 일로너의 얇은 팔로 감싸 나를 사이로지금 아프더라도 It’s alright시간은 다 지나가 It’s alright항상 그랬지 넌 손발이 차가워그래서 내게 말했지 빨리 안아줘I’ll make you Rich 조금만기다려 네가 없는 날에는 RainingI’ll do anything 조금만기다려 맑았던 하늘도다시 보니 Gray술도 한잔 못 했던 네가 날 만나와인을 사와술도 한잔 못 했던 네가 날 만나마음이 아파너는 나의 다운타운 베이비야너의 눈은 밤하늘에 별이야매일마다 꾸고 싶은 꿈이야Baby without youI can’t do this anymore너는 나의 다운타운 베이비야너의 눈은 밤하늘에 별이야매일마다 꾸고 싶은 꿈이야Baby without youI can’t do this anymoreIt’s okay baby항상 같은 자리에서 있을게It’s okay baby널 위해 내 핸드폰을 켜 놓을게It’s okay baby항상 같은 자리에서 있을게It’s okay baby널 위해 내 핸드폰을 켜 놓을게너는 나의 다운타운 베이비야너의 눈은 밤하늘에 별이야매일마다 꾸고 싶은 꿈이야Baby without youI can’t do this anymore너는 나의 다운타운 베이비야너의 눈은 밤하늘에 별이야매일마다 꾸고 싶은 꿈이야Baby without youI can’t do this anymore
2020,화사 (Hwa Sa),마리아 (Maria),욕을 하도 먹어 체했어 하도서러워도 어쩌겠어 I do모두들 미워하느라 애썼네날 무너뜨리면 밥이 되나 외로워서 어떡해미움마저 삼켰어화낼 힘도 없어여유도 없고뭐 그리 아니꼬와가던 길 그냥 가왜들 그래 서럽게 마리아 마리아 널 위한 말이야빛나는 밤이야 널 괴롭히지마오 마리아 널 위한 말이야뭐 하러 아등바등해이미 아름다운데(yeah) Oh na ah ah (yeah) 널 위한 말이야(yeah) Oh na ah ah(yeah) 아름다워 마리아 No frame no fake지끈 지끈거려하늘은 하늘색 사는 게 다 뻔해내가 갈 길은 내가 바꾸지 뭐위기는 기회로 다 바꾸지 뭐굳이 우는 꼴이 보고 싶다면 옜다 눈물  외로워서 어떡해미움마저 삼켰어화낼 힘도 없어이유도 없고마음을 더럽히지마타락하기엔 아직 일러마리아 마리아 널 위한 말이야빛나는 밤이야 널 괴롭히지마오 마리아 널 위한 말이야뭐 하러 아등바등해이미 아름다운데 (yeah) Oh na ah ah(yeah) 널 위한 말이야(yeah) Oh na ah ah(yeah) 아름다워 마리아마리아 마리아 널 위한 말이야빛나는 밤이야 널 괴롭히지마오 마리아 널 위한 말이야뭐 하러 아등바등해이미 아름다운데(yeah) Oh na ah ah(yeah) 널 위한 말이야(yeah) 널 위한 말이야(yeah) 아름다워 마리아
2020,오반,어떻게 지내 (Prod. By VAN.C),어떻게 지내 식상한 말이내 가사가 될 줄 몰랐어얼마 안됐네 지나온 날이다 알아도 그립더라고i still need you i need youi still need you i need you시간이 필요했어 우린 정말 사랑했지만가살 쓰는 법도 잊어버리게 됐지 난넌 헤어지면 우리 노랠 제발 내지 말아달라 했지만 못 들어줘 미안나는 하루 종일 누워 있었어불면이 심해져서 안 피곤한 날이 없어가끔은 문 밖에서 누가 문을 두드려그건 환상인데도 나는 두려워다시 눈 뜨면 니가 있을까 그럼 무서운 표정을 지을까아니면 어떤 대화를 나누고 싶어질 수도 있어 그때처럼대체 왜 보고싶지 남겨진 상처 대신남은 건 혼자 돼버린 역시 너와 나겠지난 아직 낯설기만 해 넌 어때더 지독해 지기 전에 잊어볼게어떻게 지내 식상한 말이내 가사가 될 줄 몰랐어얼마 안됐네 지나온 날이다 알아도 그립더라고i still need you i need youi still need you i need you월요일에 병원을 예약했어너 없이 사는게 힘들었나봐하루도 빼지 않고 사람을 만나너도 알겠지만 오봉이도 데려 왔어 너무 그리워하지 않더라 예범이는난 약을 먹었지만 아닐거야 별일은자전거를 타고 어디론가 가려하면다 너와 간 곳 뿐인게 좀 그럴 뿐야여기저기에 핑계를 대 불면증 습관이 돼너가 아닌 사람에게 널 원하고흉터가 된 상처는 더 이상 아프지가 않잖아그래서 널 그리나봐 이젠 눈물이 나와널 다치게 하지 않을 순 없었을까만약 나 때문이었다면 다 나 때문이면어떻게 지내 식상한 말이내 가사가 될 줄 몰랐어얼마 안됐네 지나온 날이다 알아도 그립더라고i still need you i need youi still need you i need you널 이렇게 망가지게 한 게나인 건 아닐까내가 이렇게 망가지다니대체 왜 병원에 다닐까널 이렇게 망가지게 한 게나인 건 아닐까내가 이렇게 망가지다니대체 왜 병원에 다닐까
