years,singers,songs,lyrics
1997,사준,Memories,당신께 드릴 말이 있어요 지금껏 날 지켜준 당신에게 난 나의 마음을 숨긴채 웃어야 했죠 무너진 내 모습 그대 볼까봐 겉으로 자신있는 모습으로 난 지켜준 당신 앞에 웃고 있었죠 때론 실망한 적 많았죠 그대도 나처럼 약해질때 한없이 나의 아픔들은 모두 받아 줄거라 믿었는데 하지만 괜찮아요 이제 당신께 말할께요 한번도 그대 상처 감싸주지는 못했지만 난 괜찮아 떠나가도 돼 나를 눈물 감추며 날 지켜 봐준 그대를 보냈지만 언제나 널 지켜볼께 이제 넌 나의 곁에 다시 나에게 돌아와줘 언제까지라도 하지만 괜찮아요 이제 당신께 말할께요 한번도 그대 상처 감싸주지는 못했지만 난 괜찮아 떠나가도 돼 나를 눈물 감추며 날 지켜 봐준 그대를 보냈지만 언제나 널 지켜볼께 이제 넌 나의 곁에 다시 나에게 돌아와줘 너를 지켜줄께 떠나가도 돼 나를 눈물 감추며 날 지켜 봐준 그대를 보냈지만 언제나 널 지켜볼께 이제 넌 나의 곁에 다시 나에게 돌아와줘 언제까지라도 무너진 내 모습 그대 볼까봐 겉으로 자신있는 모습으로 난 지켜준 당신 앞에 웃고 있었죠
1997,이지훈,왜 하늘은...,여기서 끝낼순 없어이런건 날 위한게 아냐얼마 남지 않은 시간끝까지 함께 있을께그렇게 포기하지마나의 손을 잡아줘 부탁이야 너와 나 이 세상에서마지막 여행을 떠나자아무도 없는 곳으로아픔은 가슴에 묻고되도록 많은 세상을보여주고 싶은데함께 남은 시간이 모자라왜 하늘은 널 데려 가는지한 없이 착하기만 한 너를아무것도 할수 없는 내 모습이너무나 초라해 미칠것 같아너 떠나는 날 흐르던 눈물다시는 널 안을수 없기에 너를 따라 가고 싶어니가 없는 세상에혼자 남을 자신이 없어왜 하늘은 널 데려가는지한 없이 착하기만 한 너를아무것도 할수 없는 내 모습이너무나 초라해 미칠것 같아너 떠나는 날 흐르던 눈물다시는 널 안을수 없기에너를 따라 가고 싶어니가 없는 세상에혼자 남을 자신이 없어
1997,포지션,Summer Time,우리 함께한 이 여름Summer Time널 영원히 사랑해I love you나나나나나나나나나나나나나나나나나나나나나타오르는 저 태양아래초록바다 저 하얀 구름이까맣게 그을린 너의 모습더욱 더 널 눈부시게 하네부서지는 저 파도곁에설탕같은 저 하얀 백사장칵테일 한잔에 빨개진 네 얼굴너무나도 아름다웠어황홀한 저녁 노을에널 닮은 바다향기에너의 속삭임과너의 달콤한 입맞춤에취해 버렸어우리 함께한이 여름 Summer Time널 영원히 사랑해 I love you이대로 영원히 춤추며 노래해모닥불이 꺼질 아침까지여기 즐거운 바닷가Summer Time널 영원히 사랑해 Forever끝없이 펼쳐진 여름밤 하늘에수많은 저 별들처럼너를 사랑해야자수와 코코넛 향기한가로이 저 날아가는 새내 품에 잠들은 너의 모습더욱 더 날 행복하게 하네아무것도 생각하지 마내 품에서 꿈만 꾸면 돼어제의 기억도 내일의 불안도이제 너를 사랑하니까해지는 Sunsetbar 에서노을에 잠긴 너에게이런 약속했지너의 모든걸 사랑으로지킬거라고우리 함께한이 여름 Summer Time널 영원히 사랑해I love you이대로 영원히춤추며 노래해모닥불이 꺼질 아침까지여기 즐거운바닷가 Summer Time널 영원히 사랑해 Forever끝없이 펼쳐진여름 밤 하늘에수많은 저 별들처럼너를 사랑해나라나나 나나나나나나나나나나나나나나나나나나나나
1997,이지훈,이별,너를 보내고 돌아오는길이제는 끝인걸 알아나의 ？晝凋응？ 바라보던널 잊을순 없겠지눈물 흘리며 돌아오라는너의 마지막 그말을그저 외면하며 돌아섰던난 더욱 더 슬펐어하지만 사랑 했잖아잡을수 없는현실이 미울 뿐이야괜찮아 아파해선 안돼나의 모든걸 주었으니사랑해 널 죽는 날까지내마음 언제나 너 하나뿐인걸너도 알고 있잖아사랑해 이별 까지도널 위해서 라면더이상 사랑받지 못해도지켜줄께하지만 사랑 했잖아잡을수 없는현실이 미울 뿐이야괜찮아 아파해선 안돼나의 모든걸 주었으니사랑해 널 죽는 날까지내마음 언제나너 하나뿐인걸너도 알고 있잖아사랑해 이별 까지도널 위해서 라면더이상 사랑받지 못해도지켜줄께
1997,김원준,얄개시대,말세말세말세 훠머리부터 발끝까지말세말세말세 훠훠이리보고 저리봐도어른이라 믿었는데말세말세말세 훠누가뭐라 말을해도말세말세말세 훠훠어리다고 사랑하지말란법은 없어그래서 너를 너를 사랑해어려도 좋아예쁘고 깜찍한게 맘에 들어이별은 싫어너의 비밀나만이 간직 할래때론 애인 때론 동생처럼사랑할테야 워친구의 소개로 만나첫눈에 반해버린 너아무의심 하나없이우린 연인이 되었지넌 뭔가 숨기듯 나를조심스레 만났고그러던 어느날우연히 보았어교복입은 짧은단발머리의 널별이 반짝반짝반짝어려도 좋아예쁘고 깜찍한게 맘에 들어이별은 싫어너의 비밀나만이 간직 할래때론 애인 때론 동생처럼사랑할테야어쩌다 마주친그대 눈빛이내마음을 사로잡아 버렸네말세말세말세 훠머리부터 발끝까지말세말세말세 훠훠이리보고 저리봐도어른이라 믿었는데말세말세말세 훠누가뭐라 말을해도말세말세말세 훠훠어리다고 사랑하지말란법은없어그래서 너를 너를 사랑해넌 뭔가 숨기듯 나를조심스레 만났고그러던 어느날 우연히 보았어교복입은 짧은단발머리의 널별이 반짝반짝반짝어려도 좋아 예쁘고깜찍한게 맘에 들어이별은 싫어너의 비밀 나만이 간직 할래어려도 좋아예쁘고 깜찍한게 맘에 들어이별은 싫어너의 비밀 나만이 간직 할래때론 애인때론 동생처럼사랑할테야때론 애인 때론 동생처럼사랑할테야
1997,박상민,무기여 잘 있거라,한 여자가 다섯번째이별을 하고산속으로 머리 깎고완전하게 떠나버렸대첫번째 남자고등학교때같은 학교 같은 써클에남자 친구래둘인 열심히공부했지만남자 친구대학에 떨어진거야화가 나서 군대를 갔고이 여자는 기다렸지만남잔 다시유학 가버렸지 예예첫사랑이란 안되는구나여잔 비관을 했고다신 사랑 않겠다는맹셀했대그 여자의 두번째는대학 다닐때미팅 갔다 잠시 스친play boy 였다는구만세번째 남자사회 나와서같은 직장 같은 기수에남자 동료래둘은 첫눈에반해버렸고매일 그녀 집에바래다 주었대아 그런데 남자 집에서둘의 사일 반대했나봐글쎄 심각한마마보이였대 음---슬픈 첫사랑지친 두번째세번짼징그럽다고눈물조차나오지가 않는다고그 여자의 네번째는선을 본 남자알고 보니 다른 여자양다리 걸쳤다는군내가 입장 바꿔생각해봐도환장할- 노릇다음 얘기되게 궁금할거-야간주 끝나면 계속할게아 그녀의 모진 사랑중결정적인 다섯번째는바로 내가주인공이었어--우리 서로가사랑을 했고결혼도하기로 했지우리 사랑아무 이상 없었는데그러니까 우리약혼 하던 그날에말도 안될 엄청난 일벌어지고 말았던거야나 예전에 사귀었던여자 친구가웬 아이를 떡 안고서나타나게 되었던거야그녀 내게 이 한마디남겨 놓고서아주 멀리 떠나갔어무기들아 잘 있으라고그녀 내게 이 한마디남겨 놓고서아주 멀리 떠나갔어무기들아 잘 있으라고그녀 내게 이 한마디남겨 놓고서아주 멀리 떠나갔어무기들아 잘 있으라고
1997,이지훈,나만의 신부,느낌이 너무 좋았어 그대의 눈빛 나를보고 있는거라 난 믿고 싶어 이미 나의 가슴 가득히 그대의 환상이 채워져 온종일  꿈속에 있는듯 이대로 시간이 흘러 무감해지면 두고두고 후회하며 살것만 같아 나만 착각이였대도 그댄  나의 이상형인걸 그대를 놓칠수가 없어 그대의 그 어떤 모습도  나에게는 눈이 부신걸  나만의 신부가 되는꿈을  매일 꾸는데 기나긴 내 외로움들도 이젠  모두 끝난거같아 나의 유일한 사람을 찾았어 온통 그대 생각뿐이야  다른 무엇도 눈에 들어오지  않아 흥미가 없어 친한 친구 녀석 한테도 숨기고만 싶은 이느낌 말하면 깨질것만 같아 그대의 그 어떤 모습도  나에게는 눈이 부신걸  나만의 신부가 되는꿈을  매일 꾸는데 기나긴 내 외로움들도 이젠  모두 끝난거같아 나의 유일한 사람을 찾았어 나에게서 다가오는  너를 본순간  사랑이라 말을 할순 없었어  너의 모습  이제 내가 느낄수가  있을거라 생각해 이런 너를 조르지는 않아 마냥 기다리지는 않을께 어른으로 생각하는 나를  바라보는 나는 너를 매료시킬 준비를 하는거야 그대의 그 어떤 모습도  나에게는 눈이 부신걸  나만의 신부가 되는꿈을 매일 꾸는데 기나긴 내 외로움들도 이젠  모두 끝난거같아 나의 유일한 사람을 찾았어 그대의 그 어떤 모습도  나에게는 눈이 부신걸  나만의 신부가 되는꿈을  매일 꾸는데 기나긴 내 외로움들도 이젠  모두 끝난거같아 나의 유일한 사람을 찾았어
1997,구본승,악세사리,수많은 여자애들 만나왔었지악세사리처럼 바꿔가며 만났어지 아무리 콧대 높은 여자라해도내 앞에선 소용없었어한번의 사랑으로 끝났고내일은 없었던거야어차피 버려질 껌처럼모두 그렇게 버렸어어떤 여잘 만나도 어렵지가 않았어내 달콤한 키스와 속삭임에모두 눈이 멀었지그런 내가 변했어너를 만난 그 순간부터너 없이는 하루도 살 수 없는사람이 되버렸어 널 향한 내 마음이 나답지 않아예전처럼 다른 여잘 찾아다녔어모든 여자 얼굴들이 너로 보였고사랑인걸 알게 되었어어렵게 다시 만난 넌 내게왜 자꾸 이러느냐고날 사랑하는게 아니니다신 널 찾지 말라고이젠 어떡하라고 너를 사랑하는데 나 예전에 그랬듯 사랑 없이너도 날 만난거야너를 만나 사랑을이제서야 알게됐는데또 누군가 찾아서 헤매일 나이제는 자신없어
1997,변재원,바램,그렇게도 소중했던 너의 얼굴기억조차 나지 않아우리 헤어졌던그 거리의 풍경들만이내 마음속에 남아 있어그것조차도 잊을까난 두려워져너를 떠올려 줄내 마지막 기억을영원히 너를 그리고 아파하며나 살게 해달라고 기도드렸지나 버림 받았던 그날 밤끝없이 흐느끼면서용서해 내 헛된 바램하지만 그토록 내겐절실한 사람 너였어이런 나를 조금만 이해해무너지는 나를 보며한 친구 내게 위로하며해주던 말곧 잊혀질거야시간이 흐를수록영원히 너를 그리고 아파하며나 살게 해달라고 기도드렸지나 버림 받았던 그날 밤끝없이 흐느끼면서용서해 내 헛된 바램하지만 그토록 내겐절실한 사람 너였어이런 나를 조금 이해해숨어서 널 지켜볼께너에게 부담된다면영원히 기억속에널 간직할 수 있도록 도와줘마지막 바램일거야
1997,김종환,존재의 이유 1,언젠가는 너와 함께 하겠지지금은 헤어져 있어도네가 보고 싶어도참고 있을뿐이지언젠간 다시 만날테니까그리 오래 헤어지진 않아너에게 나는 돌아갈거야모든걸 포기하고네게 가고싶지만조금만 참고 기다려줘알 수 없는또 다른 나의 미래가나를 더욱 더 힘들게 하지만니가 있다는 것이나를 존재하게해니가 있어 나는살 수 있는거야조금만 더 기다려네게 달려갈테니그때까지 기다릴수 있겠니그래 다시 시작하는거야조금 늦는다고바뀌는건 없겠지남자란 때론 그 무엇을 위해서모든것을 버릴때도 있는거야넌 이해 할 수 있겠지정말 미안해 널 힘들게해서하지만 너무 슬퍼는 하지마너의곁엔 항상 내가 있을테니까우리의 미래를 위해슬퍼도 조금만 참아줘내가 이렇게살아 갈 수 있는 이유는니가 있기 때문이야널 사랑해저녁 늦게 나는 잠이 들었지너를 생각할 시간도 없이너무나 피곤해서쓰러져 잠이 들었지난 왜 이렇게 사는거야눈을 뜨면 또 하루가 가고내 손엔 작은 너의 사진뿐너를 다시 만나면꼭 안고 놓지 않으리헤어져 있던 시간만큼알 수 없는또 다른 나의 미래가나를 더욱 더 힘들게 하지만니가 있다는 것이나를 존재하게해니가 있어 나는살 수 있는거야조금만 더 기다려네게 달려갈테니그때까지 기다릴수 있겠니조금만 더 기다려네게 달려갈테니그때까지 기다릴수 있겠니
1997,에메랄드 캐슬,발걸음,해질무렵 날 끌고간 발걸음눈떠보니 잊은줄 알았던 곳에아직도 너의 대한 미움이 남아 있는지이젠 자유롭고 싶어시간은 해결해 주리라난 믿었지 그것 조차 어리석었을까이젠 흘러가는대로 날 맡길래 너완 상관 없잖니첨부터 너란 존재는 내겐 없었어니가 내게 했듯이기억해 내가 아파했던만큼언젠간 너도 나 아닌 누구에게이런 아픔 겪을테니미안해 이렇게 밖에 할 수 없잖니정말 이럴 수 밖에전처럼 다시 시작할 수 있는 그 날이 오길너를 사랑할 수 없고너를 미워해야 하는 날 위해첨부터 너란 존재는 내겐 없었어니가 내게 했듯이기억해 내가 아파했던만큼언젠간 너도 나 아닌 누구에게이런 아픔 겪을테니미안해 이렇게 밖에 할 수 없잖니정말 이럴 수 밖에전처럼 다시 시작할 수 있는그 날이 오길너를 사랑할 수 없고너를 미워해야 하는 날 위해
1997,여행스케치,진실에 관하여,많은 시간이 흘러도 변하지 않는다른 믿음을간직해줘 넌기억해 이 노래처럼아주 조심스럽게너에게 건네 주고 싶은말이 하나있어비록 비밀얘기는 아니지만편안한 눈빛으로우정어린 내 이야기에귀를 기울여줘너의 맘의 창문을 살짝 열고비록 눈에 보이지는 않지만또한 소리 내지도 않지만은은하게 스며들어누구에게나 전해지는 향기처럼진실도 그런것과많은 시간이 흘러도 변하지 않는다른 믿음을 간직해줘넌 기억해 이 노래처럼때로는 진실같은 거짓말들이너의 삶을 속인다고 해도흐려진 하늘을보면구름뒤에 가려진 햇살이있음을알 수 있는 것처럼많은 시간이 흘러도 변하지 않는다른 믿음을 간직해줘넌 기억해 이 노래처럼또 많은 시련들 속에서견딜 수 있는오직 하나의 의미라는 걸 잊지마이 노래처럼내 마음처럼
1997,영턱스클럽,질투,웃지 못할 사건 또 잊지 못할 사건나 평생 후회할뻔 했던 사랑 다시 찾은 얘기여자들의 질투 허 오뉴월의 서리근데 남자들도 만만치가 않아어느날 우연히 새빨간 외제 차거기서 내리는 너를 보았어하늘이 노래지고 빙글빙글 돌았어 세상천지 이럴수가그런게 아니야 오해는 말라고말하려 했는데 그 순간 너는엄청난 실수 내앞에서 해버린거야이럴수가 니 곁에 있던 나의 가장 친한 내 친구입술에 키스한 너를 보고 말았어어떻게 이럴수가내 앞에서 어떻게 니가 이럴수 있어나 원참 기가막혀내가 정말 너 아닌 사람 만난다해도 오히려 니가 더해우리사이 그보다 심한 오해있어도 오해는 무슨 오해이게 뭐야 끝장난거야넌 펑펑울며 갔고 멍하게 서있는데뭐가 번쩍 앞이 깜깜 새가 날고 별이 보여입술을 뺏긴 여자친구 힘차게 내 뺨 따귀한대뭐가 잘못돼도 크게 잘못됐어불티 나게 삐삐 날 찾는다고 쳤지또 사정없이 우리 집에 전화해도 소용없어내가 당한만큼 또 너도 당해야돼니가 했던 Kiss 나도 해낼거야어느날 우연히 클럽에 갔던 날거기서 없어진 너를 찾았어하지만 너의 곁에 낯선 남자 있었어나보다 더 덩치가 커얼마나 힘들게 기다려 왔는지이 순간을 위해 너 보고 있니이 남자 품에 안겨 행복한 내 모습을어이없이 이런 날보다 화가 나서 내게로 오던그순간 이 남자의 입에 Kiss 를 했어oh my god이런다고 나에게 니가 욕할수 있어 나 원참 기가막혀너도 내게 그랬으면서 나는 왜 안돼제발 좀 정신차려그때 내가 어떤지 너도 느껴봐야해 제발 좀 이러지마너를 정말 사랑하니까내 앞에서 어떻게 니가 이럴수 있어나 원참 기가막혀세상에서 너하나만은 믿어왔는데 그랬었드랬었지그런 니가 나아닌 다른 사랑한다니 누가 할 소리하냐이제 정말 살수가 없어
1997,김지현,Cat's Eye,유난히 나를 잡던 그날밤 너를 떠나지 않는건데 난 몰랐던 거야 흔들리고 있는 널 이별의 순간을 함께한 시간들이 있기에 낯선 너와 마주칠때도 멀지않아 다시 돌아와 줄거라 난 믿고 있었어내가 아닌 누군가와 함께 있을 너 용서할수 없어 우린 다시 사랑하게 될꺼야 너를 잊지 못하는 나를 버리려 해 사랑하는 너의 기억속에서 아무도 모르게 하지만 영원히 나는 너와 다시 사는거야 네가 날 버려 너를 택했듯너도 날 택하게 될꺼야나와 상관없이 내가 이별을 해야 됐던것 처럼이순간만 지나가면 너를 보겠지 난 두렵지 않아 우린 다시 사랑하게 될테니너를 잊지 못하는 나를 버리려 해 사랑하는 너의 기억속에서 아무도 모르게 하지만 영원히 나는 너와 다시 사는거야너를 잊지 못하는 나를 버리려 해 사랑하는 너의 기억속에서 아무도 모르게 하지만 영원히 나는 너와 다시 사는거야 이순간만 지나가면 너를 보겠지 난 두렵지 않아 우린 다시 사랑하게 될테니 너를 잊지 못하는 나를 버리려 해 사랑하는 너의 기억속에서 아무도 모르게 하지만 영원히 나는 너와 다시 사는거야 너를 잊지 못하는 나를 버리려 해 사랑하는 너의 기억속에서 아무도 모르게 하지만 영원히 나는 너와 다시 사는거야
1997,DJ DOC,거짓말이야,난 키도 작고 잘생긴 얼굴도 아냐돈이 많은 것도 아냐좋은 차가 있는 것도 아냐하지만 난 사랑을 할 줄 알아너가 얼마나 내게소중한지 난 알아난 외롭지 않아 쓸쓸하지 않아너만 옆에 있어준다면난 힘들지 않아너에게 난 많은 것을 바라지 않아다만 널 사랑하는 날 떠나지 말아하지만 넌 지금내 곁을 떠나려 하네나에게 아픈 상처를안겨주려 하네나 지금 아무것도 생각할 수 없네멍하니 너 얼굴만 바라보고 있네우리들 함께 했던수많은 시간들을이젠 잊어달라며말하며 떠나려 하는 너믿어지지 않아 믿고 싶지 않아너무너무 슬퍼눈물조차 나오지 않아거짓말이야 거짓말이야니가 내곁을 떠났다는 건거짓말이야 거짓말이야거짓말이야니가 내곁을 떠났다는 건거짓말이야우리들 세상에서 제일 행복했어널 위해 난 뭐든지 할 수 있어널 위해서라면 못할게 하나 없어우린 약속했어하나님이 우리에게 주신건강과 시력을거둬가시는 마지막날까지감사하며 서로를 아껴주고사랑하기로 약속했어그렇게 시간이 흘러나 군대를 가야했네인정하기 싫은 현실과 큰 아픔니가 사랑으로 기다려주길 바랬어나의 욕심이였어 나의 바램이였어하지만 넌 떠났어 넌 내곁에 없어미안하다며 널 잊어달라며넌 떠났어 우리의 약속은사라져 버렷어거짓말이야 거짓말이야우리 영원히 함께 하자는약속 거짓말이야거짓말이야 거짓말이야옛날이 돼 버렸어거짓말이 돼 버렸어둘이했던 약속 달콤한 키스행복한 시간들꿈같은 시간들 이젠 거짓말같이옛날이 돼 버렸어추억이 돼 버렸어 난 추억이 싫어처음으로 다시 돌아갈 수 없는지금 난 너무 괴롭고 싫어거짓말이야 거짓말이야니가 내곁을 떠났다는 건거짓말이야거짓말이야 거짓말이야우리 영원히 함께 하자는 약속거짓말이야
1997,주주 클럽,나는 나,뜨뜨뜨뜨뜨왜 내가 아는 저 많은 사람은사랑의 과걸 잊는걸까좋았었던 일도 많았을텐데감추려 하는 이유는 뭘까 이유가난 항상 내 과거를 밝혀 왔는데그게 싫어 떠난 사람도 있어그런 사람들도 내 기억 속엔좋은 느낌으로 남아 있어 언제나아 난 누구에게도 말할수 있어내 경험에 대해 내가 사랑을 했던모든 사람들을 사랑해 언제 까지나뜨뜨뜨뜨뜨왜 내가 아는 저 많은 사람은사랑의 과걸 잊는걸까좋았었던 일도 많았을텐데감추려 하는 이유는 뭘까아 난 누구에게도 말할수 있어내 경험에 대해 내가 사랑을 했던모든 사람들을 사랑해 언제까지나아 난 누구에게도 말할수 있어내 경험에 대해 내가 사랑을 했던모든 사람들을 사랑해 언제까지나뜨뜨뜨뜨뜨아 난 누구에게도 말할수 있어내 경험에 대해 내가 사랑을 했던모든 사람들을 사랑해 언제까지나뜨뜨뜨뜨뜨
1998,엄정화,Poison,널 뒤로한채 그냥 걸었어미안해 하는 널 위해참아온 눈물 보이기 싫어 나 먼저 일어선거야오늘이 올 줄 알고 있었어 우리 사랑 끝나는 날잘못된 우릴 하늘이 분명 용서할리 없으니까그녀에게 미안하다고 전해줘그녀의 행복을 내가 가졌으니다신 이런 아픔을 남기지는마나 하나로만 된거야모두를 속여가며 사랑한 넌 더 힘들었니이젠 꿈에서라도 나를 찾지마난 니안에 없는거야이대로 나를 잊고 돌아가 그녀품으로내품에 안겨 울던 모습도 날 위한 연극이었니너의 사랑은 나뿐이라고 그 말을 믿었었는데사랑스런 미소와 따스한 눈길이제는 그녀와 함께 나누겠지다신 이런 아픔을 남기지는마나 하나로만 된거야모두를 속여가며 사랑한 넌 더 힘들었니이젠 꿈에서라도 나를 찾지마난 니안에 없는거야이대로 나를 잊고 돌아가 그녀품으로그래 누구나 한 사람만을사랑해야 하는걸이제 넌 그걸 잊지 말아줘
1998,김현정,그녀와의 이별,이제 우리 정말 끝난거야 니가 다시 확인시켜줬지 그럴 필요까진 없었는데 마지막 자존심까지 무너졌어 나를 만나기전 헤어졌던 예전의 그녀에게서 너를 떠나달란 말을 듣게 했어 미안하단 말과 함께 믿지 않았어 그녀의 일방적인 얘기들 나를 속이며 그동안 만나왔단 얘기도 너를 사랑한 그녀의 거짓말이었기를 비참하게 난 끝까지 어리석게 널 믿어 버렸어 하지만 나의 마지막 기대마저도 모두 무너진 거야 술취해 또 다시 너를 찾아가 그녈 안아주는 너를 보았어 지금 내눈에 흐른 눈물은 너도 모른척 해줘 남겨진 미련도 없지만 모두 니가 가져 버려 며칠이 지났어 널 잊은줄 알았어 그런데 지금 니가 돌아오길  바라는 내가 미울뿐야믿지 않았어 그녀의 일방적인 얘기들 나를 속이며 그동안 만나왔단 얘기도 너를 사랑한 그녀의 거짓말이었기를 비참하게 난 끝까지 어리석게 널 믿어 버렸어 하지만 나의 마지막 기대마저도 모두 무너진 거야 술취해 또 다시 너를 찾아가 그녈 안아주는 너를 보았어 지금 내눈에 흐른 눈물은 너도 모른척 해줘 남겨진 미련도 없지만 모두 니가 가져 버려 며칠이 지났어 널 잊은줄 알았어 그런데 지금 니가 돌아오길  바라는 내가 미울뿐야
1998,쿨 (COOL),애상,알잖아 너를 이토록 사랑하며 기다린 나를 뭐가 그리 바쁜지너무 보기 힘들어넌 도대체 뭐하고 다니니 그게 아냐 이유는 묻지마 그냥 믿고 기다려 주겠니 내게도 사랑을 위한 시간이 필요해 널 받아들일 수 있게 일부러 피하는거니 삐삐쳐도 아무 소식없는 너 싫으면 그냥 싫다고솔직하게 말해봐말리지마 내 이런 사랑을 너만 보면 미칠것 같은 이 맘을 누가 알겠어 웨딩드레스 입은 네 곁에 다른 사람이 난 두려워 나보다 더 멋진 그런 남자 네가 만날까봐 아니야 그렇지 않아정말 너 하나뿐야속는 셈치고 한번 믿어봐내 눈에는 너무 이쁜 그녀를 자랑스레 친구에게 보여줬지 친구 내게 미안하다며 그녀 얘길 싸그리 다 했지 그녈 만난 많은 남자 중에내 친구만도 여러명이야말도 안돼 믿을 수 없어 혹시 쌍둥이우연히 너를 보았지 다른 남자 품안에 너를 한번도 볼 수 없었던너무 행복한 미소내 사랑은 무너져 버렸어 그게 아냐 변명이 아니라 그 남자는 나완 상관없어 잠시 나 어지러워서기댄것 뿐이야날 오해하진 말아줘 나 역시 많은 여자들 만났다가 헤어져도 봤지만 한꺼번에 많은 여자를만난적은 없었어네가 뭔데 날 아프게 하니 너 때문에 상처 돼버린 내 사랑 이제 다시는 너의 어떤 만남도  나 같은 사람 없을 걸 난 두려워 나 역시 다시는 이런 사랑 할 수 없을까봐 믿을 수 없겠지만은네가 첫사랑인데떠나버리면 어떡하라구 사랑까지는 바라지도 않을게 네 곁에 항상 있게만 해줘 제발 제발
1998,신승훈,지킬 수 없는 약속,용서해 주겠니 너와의 약속지킬수가 없어니 모든걸 사랑하겠다는지난날의 약속니가 사랑하는 그 사람까진사랑할순 없어내가 먼저 이별을 말하고너를 떠난다생각나니 지난 우리의 사랑지워버리기엔 너무 아름다웠잖아너무 쉽게 날 잊어버리지는마또 다른사랑에 행복하겠지만한때는 너의전부였던 날 위해사랑해 그래 떠나가라 너없는 동안 내 모습어떻게 되든지 상관없이넌 살아 가겠지만언젠가 돌아올 것 같은 널 위해다른 사랑도 못하는바보가 되버린 내 모습 잊지않기를 바래생각나니 지난 우리의 사랑지워버리기엔 너무 아름다웠잖아너무 쉽게 날 잊어버리지는마또 다른사랑에 행복하겠지만한때는 너의전부였던 날 위해사랑해 그래 떠나가라 너없는 동안 내 모습어떻게 되든지 상관없이넌 살아 가겠지만언젠가 돌아올 것 같은 널 위해다른 사랑도 못하는바보가 되버린 내 모습 잊지않기를 바래
1998,터보,애인이 생겼어요,YeahMy Found My True LoveThis Is The Story왜 너만 보면 가슴이콩닥콩닥 거릴까왜 너만 보면 입술이바싹바싹 마를까왜 너만 보면 다리가비틀비틀 거릴까나 아무래도 너에게 빠졌나봐니 곁에만 있으면가슴이 마구 떨려 오는 걸아무리 태연한 척 하려해 봐도안절 부절인 걸나를 아는 친구들이상한 눈초리로 나를 봐한번도 여자 앞에 이런 내모습본적 없으니까어쩌다 너와 눈빛이라도마주칠때면난 쑥스러워 피해 버렸고네 향기로운 머리결 스칠때면어쩔줄 몰랐지이렇게 달라질 수 있을까완전히 다른 사람처럼하지만 나도 몰라이런 내 모습너무 행복한걸이제야 나의 짝을 만나게 됐어나 그동안 만났던 사람진정한 사랑이 아닌듯이제야 만나게 됐어나의 진정한 사랑을그 누가 무슨말을내게 한다 해도이제 넌 나의 짝이됐고이런 우릴인정하지 않는 다면의절이야너무 보고 싶어서너 없는 아침이 난 싫었지하지만 요즘엔 괜찮아꿈에도 너를 만나니까가끔 너를 못 봐도이 만큼 참아 낼 수 있는건이제는 눈 감아도 항상 니모습볼 수 있으니까처음엔 나보다는 너를 더걱정했었지또 금방 너를 떠날지몰라그런데 날이 가면 갈수록왜 그런지 내가 더 심각해이렇게 달라질 수 있을까완전히 다른 사람처럼하지만 나도 몰라이런 내 모습 너무 행복한걸이렇게 달라져도 괜찮아그 누가 어떤말을 해도언제나 너만 생각하고너만을 바라보고 싶어내가 네 마지막이 될것 같아널 생각하면 입가엔히죽히죽 미소가널 생각하면 온몸엔삐질삐질 땀이나널 생각하면 세상이모두 내 것만 같아널 생각하지 않을께너를 보고 있을래
1998,S.E.S.,Dreams Come True,내가 원하는 대로자신 있는 모습 그대로이제껏 숨겨 왔던 비밀을네게 모두 말하고 싶어 babyFunny how all dreams come true나를 지켜줄거야아껴왔던 작은 사랑도Funny how I feel for you너의 곁에 그려질꿈결같은 나의 미래도처음 느낌 그대로짜릿했던 느낌 그대로서로가 약속했던 것처럼같은 생각 갖고 있었지 babyFunny how all dreams come true나를 지켜줄꺼야아껴왔던 작은 사랑도Funny how I feel for you너 하나만 사랑해Come on lover언제나 둘이 함께네가 있는 나 행복할 거에요더 이상 슬픈 노래는듣지 않을 거예요내 맘을 알겠죠Dreams come true나를 지켜줄거야아껴왔던 작은 사랑도Funny how I feel for you너의 곁에 그려질꿈결같은 나의 미래도
1998,김건모,뻐꾸기 둥지위로 날아간 새,도대체 왜 이럴까 누가 좀 말려줘봐  왜 자꾸 어두워만지면은  밖으로 나가는지 모르겠어  오늘은 또 어디서 누구를 또 만날까  분명히 어제처럼 별 볼일 없이 끝날테지만  오늘밤이 이 세상에서  마지막이 될 것처럼 혼신의 힘을 다해서  춤추고 노래해 한마리 새처럼  내가 혼자라는 외로움이  그 안에 다시 못 들어오게  비라도 내리게 하늘을 찔러봐  저기 맑은 하늘 모두 다가 너의 세상이니까  도대체 몇명인지 셀수도 없을만큼  오늘밤 그대 곁에 왔다가 스쳐간  여자들은 많겠지만  어떻게 오셨나요 누구랑 오셨나요  똑같은 얘기들을 하고 있는 넌 뻐꾸기 같아  오늘밤에 누구라도 자기 짝을 찾기위해  혼신의 힘을 다해서춤추고 노래해 한마리 새처럼 그냥 잠시라도 내 안에서 함께 할사랑 찾고 싶어서 시간이 갈수록 불안해 지지만 그렇다고 다시 어제처럼혼자이긴 싫었어 깨어진 어둠에 아침이 오나봐 주윌 둘러보고 알게됐어 오늘도 역시 혼자라는 걸 다시 또 혼자야 오늘도 혼자야 저기 너무 맑은 하늘 위로새가 되어 버린 너
