years,singers,songs,lyrics
2011,2PM,Hands Up,"울려 퍼지는 음악에 맞춰 Everyone put your hands up  and get your drinks up 온 세상이 함께 미쳐 Everyone put your hands up  and get your drinks up Now, put your hands up put your hands up  put put put put put put your hands up put your hands up put put put put put put your hands up put your hands up put put put put put put your hands up put your hands up put put put put put 볼륨을 높여  스피커 터지도록  그리고 모두 함께 미쳐  정신 빠지도록 정신 빠지도록 정신 빠지도록 온 몸을 흔들어 봐 봐  아무 생각 안 나도록 오늘 모두 함께  밤 새 내 말에 동의하는 사람 만세  오늘 끝까지 계속 달려가세 이랴 이랴  You know what I'm sayin' 이건 귀로 듣는  피로 회복제 영양제 파티를 터트리는 기폭제  밤 새 흔들리는 불빛에  딱 어울리지 내 말 맞제 울려 퍼지는 음악에 맞춰 Everyone put your hands up  and get your drinks up 온 세상이 함께 미쳐 Everyone put your hands up  and get your drinks up Now, put your hands up put your hands up  put put put put put put your hands up put your hands up put put put put put put your hands up put your hands up put put put put put put your hands up put your hands up put put put put put Here we go here we go  계속 달리자고 이제 겨우 열두 시  아직 해 뜰려면 멀었다고 해 뜰려면 멀었다고 해 뜰려면 멀었다고 그러니 한 잔 더 마시고  다시 시작하자고 해가 뜨기 전에  절대 음악이 끊기는 일이 없게  DJ 오늘 밤을 부탁해 오빠 믿어도 되지 OK Yes Sir  나는 먼저 들어갈게  이런 말이 나오는 일이 없게 술 한 잔을 다같이 들이킬게 one shot 다같이 자 갈게 울려 퍼지는 음악에 맞춰 Everyone put your hands up  and get your drinks up 온 세상이 함께 미쳐 Everyone put your hands up  and get your drinks up Now, put your hands up put your hands up  put put put put put put your hands up put your hands up put put put put put put your hands up put your hands up put put put put put put your hands up put your hands up put put put put put Don't stop 오늘 밤은 떠오르는  모든 생각은  비워 버리고는 다같이 즐겨 봐 Now, put your hands up put your hands up  put put put put put put your hands up put your hands up put put put put put put your hands up put your hands up put put put put put put your hands up put your hands up put put put put put put your hands up"
2011,시크릿,별빛달빛,슈비두바 빠빠빠  슈비두바 빠빠빠  랄랄랄라라 라라리라 장미꽃 한송이 받고  너에게 고백을 받고 내 맘은 샤랄라라라  샤랄라라라  밤 하늘의 별도 노래해 너는 내 어디가 좋아  나는 네 모든 게 좋아 니 맘도 샤랄라라라 세상모든게 다 아름다워 자꾸 생각나  몰래 가슴 떨려와 어쩌면 좋아 어쩌면 좋아 정말 이런 기분 처음이야 너는 내 별빛 내 마음의 별빛 넌 나만의 달빛  소중한 내 달빛 그저 바라만보고 나를 위해  비춰주는 그런 사람 너는 내 하늘 하나뿐인 하늘 넌 나만의 바다  소중한 내 바다 서로 바라만 봐도  변함없이 미소  짓는 그런 사람  OH MY LOVE  슈비두바 빠빠빠  슈비두바 빠빠빠  랄랄랄라라 라라리라 구름이 우릴 가려도  두둥실 흘러가듯이 언제나 샤랄라라라  샤랄라라라  오 내 사랑 사랑 오 내 사랑 자꾸 생각나 몰래 가슴 떨려와 어쩌면 좋아 어쩌면 좋아 정말 이런 기분 처음이야 너는 내 별빛  내 마음의 별빛 넌 나만의 달빛 소중한 내 달빛 그저 바라만보고 나를 위해  비춰주는 그런 사람 너는 내 하늘 하나뿐인 하늘 넌 나만의 바다 소중한 내 바다 서로 바라만 봐도  변함없이 미소  짓는 그런 사람  OH MY LOVE  어두운 골목에  등불이 돼줄게 어두운 바다에  등대가 돼줄게 아침이 올 때까지  햇빛이 들 때까지 내 곁에서 날 비춰줘  내 맘속에 있어줘 1 2 1 2 3 GO너는 내 사랑하나뿐인 사랑넌 나만의 태양 하나뿐인 태양그저 서로를 위해 아낌없이 줄 수 있는 그런 사람너는 내 별빛 내 마음의 별빛넌 나만의 달빛 소중한 내 달빛그저 바라만보고 나를 위해 비춰주는 그런 사람 OH MY LOVE 슈비두바 빠빠빠 슈비두바 빠빠빠 랄랄랄라라 라라리라
2011,f(x),Hot Summer,Hot Hot Hot Hot Summer  Hot Hot Hot Hot Hot Hot Hot Hot Summer  Hot Hot Hot Hot 도저히 이렇겐 더 안되겠어  내가 어떻게든 좀 손보겠어 낡은 스타일밖에 모르는 널  프로듀스 얼마나 멋져질지  좀 알겠어 교실에서  사무실 책상에서  청소 안 한 방에서  어서 나와라 어서 뜨거운 광선 쏟아져  앗 따끔해  눈부셔 살짝 찌푸린 눈  선글래스 얼음을 깨문 입 속 와작 얼얼해  하늘은 파랗다 못해 투명해져 Hot Summer Ah Hot Hot Summer  Hot Summer Ah Hot Hot 너무 더워 Hot Summer Ah Hot Hot  Summer Hot Summer Ah  Hot Hot 이게 제 맛 Hot Hot Hot Hot Summer  Hot Hot Hot Hot 말리부 해변은 아니더라도  금가루 뿌렸니 눈부셔 파도 발 툭툭 털고 아이스크림 가게로  가십 가득한 TV가 재미없어 한강에서 물 파란 동해에서  저 워터 파크에서  재밌게 놀자 어서 뜨거운 광선 쏟아져  앗 따끔해  눈부셔 살짝 찌푸린 눈  선글래스 얼음을 깨문 입 속 와작 얼얼해  하늘은 파랗다 못해 투명해져 Hot Summer Ah Hot Hot Summer  Hot Summer Ah Hot Hot 너무 더워 Hot Summer Ah Hot Hot  Summer Hot Summer Ah  Hot Hot 이게 제 맛 땀 흘리는 외국인은 길을 알려주자  너무 더우면 까만 긴 옷 입자 Yeah  It Must Be Burning  Cuz I Got You Sweating  In This Weather All Them Heads Be Turning True  Dat You Know I Got It 뜨거운 광선 쏟아져  앗 따끔해  눈부셔 살짝 찌푸린 눈  선글래스 얼음을 깨문 입 속 와작 얼얼해  하늘은 파랗다 못해 투명해져 Hot Summer Ah Hot Hot Summer  Hot Summer Ah Hot Hot 너무 더워 Hot Summer Ah Hot Hot  Summer Hot Summer Ah  Hot Hot 이게 제 맛 Hot Summer Ah Hot Hot Summer  Hot Summer Ah Hot Hot 너무 더워 Hot Hot Hot Hot Summer  Hot Hot Hot Hot Summer
2011,2NE1,Lonely,지금 내가 하는 얘기 널 아프게 할지 몰라 아마 날 죽도록 미워하게 될 꺼야 내가 예전 같지 않다던 네 말 모두 틀린 말은 아니야 나도 변해버린  내가 낯 설기만해 너무 착한 넌데 넌 그대로인데  Oh I don't know I don't know 내가 왜 이러는지 그토록 사랑했는데  넌 여기 있는데  Oh I don't know 이제 날 찾고 싶어 Baby I'm sorry  너와 있어도 난 lonely 사랑하긴 내가 부족한가 봐 이런 못난 날 용서해 I'm sorry 이게 너와 나의 story 사랑이란 내겐 과분한가 봐 네 곁에 있어도 Baby I'm so lonely lonely  lonely lonely lonely Baby I'm so lonely lonely  lonely lonely lonely Baby I'm so lonely lonely  lonely lonely lonely Baby I'm so lonely lonely  lonely lonely lonely 네가 잘못한 게 아냐 내가 이상한 거야 이미 오래 전부터  난 준비 했나 봐 이별을 정말 잘해주고 싶었는데 하필 사랑 앞에서는 왜 이렇게 한없이  작아지고 외로운지 너무 착한 넌데 넌 그대로인데  Oh I don't know I don't know 내가 왜 이러는지 그토록 사랑했는데  넌 여기 있는데  Oh I don't know 이제 날 찾고 싶어 Baby I'm sorry 너와 있어도 난 lonely 사랑하긴 내가 부족한가 봐 이런 못난 날 용서해 I'm sorry 이게 너와 나의 story 사랑이란 내겐 과분한가 봐 네 곁에 있어도 Baby I'm so lonely lonely  lonely lonely lonely Baby I'm so lonely lonely  lonely lonely lonely Baby I'm so lonely lonely  lonely lonely lonely Baby I'm so lonely lonely  lonely lonely lonely Cuz I'm just another girl 이 밤이 외로웠나 더는 견딜 수 없어 good bye Cuz I'm just another girl 너무나 외로워  지금 네 곁에 있어도 baby I'm so lonelylonely lonely lonelyBaby I'm so lonely lonely lonely lonely lonelyBaby I'm so lonely lonely lonely lonely lonelyBaby I'm so lonely lonely lonely lonely lonely
2011,처진 달팽이 (유재석 & 이적),압구정 날라리,yeah two thousand eleven무한도전 서해안 고속도로 가요제준비됐습니까처진 달팽이 이적 and 재석어서 와요 예쁜 그대 몇 명이서 놀러 왔나요사양말고 한잔해요모든것이 그대 거에요Check this out 사실 나는 킹카 였어형들이랑 놀러 가면 웃긴 말만해댔지만 사실 나는 킹카 였어이제와서 생각하면 지나고돌이켜보면 그 누구도 몰랐지만사실 나는 킹카였어뜨겁게 셔츠가 다 젖을 때까지 압구정돈이 없어도 오늘 만은 날라리연락처는 받았지만사실 별로 맘에 안들어에프터는 기대마요이바닥이 그런거에요사랑을 꿈꾸지 말아요나같은 킹카는 너무 바쁘니뜨겁게 셔츠가 다 젖을때 까지 압구정돈이 없어도 오늘 만은 날라리뜨겁게 셔츠가 다 젖을때까지 압구정돈이 없어도 오늘 만은 날라리셔츠가 다 젖을때까지 압구정돈이 없어도 오늘만은 날라리내가 살던곳은 수유리
2011,김범수,끝사랑,내가 이렇게 아픈데 그댄 어떨까요원래 떠나는 사람이 더 힘든 법인데아무 말하지 말아요 그대 마음 알아요간신히 참고 있는 날 울게 하지 마요이별은 시간을 멈추게 하니까모든걸 빼앗고 추억만 주니까아무리 웃어 보려고 안간힘 써 봐도밥 먹다가도 울겠지만그대 오직 그대만이내 첫사랑 내 끝사랑지금부터 달라질 수 없는 한 가지그대만이 영원한 내 사랑그대도 나처럼 잘못했었다면그 곁에 머물기 수월했을까요사랑해 떠난다는 말과분하다는 말코웃음 치던 나였지만그대 오직 그대만이내 첫사랑 내 끝사랑지금부터 그대 나를 잊고 살아도그대만이 영원한 내 사랑나는 다시는 사랑을못할 것 같아요그대가 아니면
2011,원더걸스,Be My Baby,Watching 계속 바라보며 난 Waiting 니가 다가오기만을 바래 어서 내게 와 날 데려가 제발 Dreaming 니 맘도 나 같기를 Praying 가슴 조이며 난 기도해 저 하늘에 이렇게 두 손을 모아서 이런 적이 없는데 내 가슴이  두근두근 두근대고 몇 번 본 적 없는데 니 모습이  자꾸 꿈에 나와 차분하려 하는데  니가 또 내 앞에만 나타나면 사랑한다고 말해버릴 것만 같아 Please be my baby Please be my baby 너만 생각하면 미치겠어  니가 너무너무 갖고 싶어서 Make me your lady Make me your lady 나의 사랑을 너에게 줄게 절대  후회하지 않게 해줄게 No Crazy 내가 미쳤는지 왜 Lately 하루 종일 난 뭘 하든지 너의 사진이 머릿속에 박혔어 Perfect 모든 게 완벽해 Terrific 겉과 속 모두 다 어쩜 너는 모자라는 게 하나도 없는 건지 차분하려 하는데  니가 또 내 앞에만 나타나면 사랑한다고 말해버릴 것만 같아 Please be my baby Please be my baby 너만 생각하면 미치겠어  니가 너무너무 갖고 싶어서 Make me your lady Make me your lady 나의 사랑을 너에게 줄게 절대  후회하지 않게 해줄게 No 자 더 이상 이제 망설이지 마  내 말을 의심하지 마 내 말을 믿고 나를 따라와  난 니 인생의 마지막 여자가 되고 넌 내 마지막 남자가  될 거란 걸 알지만 넌 아직 몰라 왜 놀라  자 어서 빨리 나를 골라 말 할 필요도 없어 그냥 내 말대로  잘 할 생각만 하면 돼 그러니 니 앞에 날 잘 보고 판단을 해 봐  어때 88 나이도 딱 맞아 모두 다 맞아 Please be my babyPlease be my baby너만 생각하면 미치겠어 니가 너무너무 갖고 싶어서Make me your ladyMake me your lady나의 사랑을 너에게 줄게 절대 후회하지 않게 해줄게 No
2011,소녀시대 (GIRLS' GENERATION),The Boys,"겁이 나서 시작조차 안 해 봤다면  그댄 투덜대지 마라 좀 주저하면 기회는 모두 너를 비켜가  가슴 펴고 나와봐라 좀 Bring the boys out Bring the boys outWe bring the boys outWe bring the boys outBring the boys out 순리에 맞춰 사는 것 넌 길들여져 버렸니 괜찮니 get up 암담한 세상이 그댈 주눅들게  만드니 that's funny 괜찮니 그냥 볼 수가 없어 난 부딪히고 깨져도 몇 번이고 일어나 날카롭게 멋지게 일을 내고야  말던 네 야성을 보여줘  My boy Bring the boys out Girls' generation make you feel the heat 전 세계가 너를 주목해 Bring the boys out 위풍도 당당하지 뼛속부터  넌 원래 멋졌어  You know the girls Bring the boys out 흔들리지 말고 그댄 자릴 지켜  원래 전쟁 같은 삶을 사는 인간인걸 너는 왜 yes fly high 벌써 왜 you fly high 포기해 Oh 넌 멀었잖아너의 집념을 보여줘 지구를 좀 흔들어줘 모두가 널 볼 수 있게역사는 새롭게 쓰여지게 될 걸주인공은 바로 너 바로 너Bring the boys outGirls' generation make you feel the heat 전 세계가 너를 주목해Bring the boys out위풍도 당당하지 뼛속부터 넌 원래 멋졌어 You know the girlsBring the boys outGirls bring the boys outI wanna dance right now내가 이끌어 줄게 come out세상 남자들이여 난No.1 지혜를 주는 Athena Check this out즐겨봐라, 도전의 설레임 이미 모두 가진 세상의 남자그대로 쭉 가는 거야 keep upGirls' generation, We don't stopBring the boys out막혀버렸던 미래가 안보였던 미래가 네 눈앞에 펼쳐져점점 더 완벽한 네 모습에 마치 난 빨려들 것 같아 My heart겁이 나서 시작조차 안 해 봤다면 그댄 투덜대지 마라 좀Bring the boys out주저하면 기회는 모두 너를 비켜가 가슴 펴고 나와 봐라 좀Bring the boys outcause the girls bring the boys outGirls bring the boys out Girls bring the boys out Girls bring the boys outGirls' generation make'em feel the heat전 세계가 우릴 주목해Bring the boys out세상을 이끌 남자멋진 여자들 여기 모여라 You know the girlsBring the boys out"
2011,울랄라세션,서쪽 하늘,서쪽하늘로 노을은 지고이젠 슬픔이 돼버린 그대를다시 부를수 없을 것 같아또 한번 불러보네소리쳐 불러도 늘 허공에부서져 돌아오는 너의 이름이젠 더 견딜 힘조차 없게날 버려두고 가지사랑하는 날 떠나가는 날하늘도 슬퍼서 울어준 날빗속에 떠날 나였음을넌 알고 있는듯이비가오는 날엔 난 항상 널 그리워해언젠간 널 다시 만나는 그날을 기다리며비내린 하늘은 왜그리 날 슬프게해흩어진 내 눈물로 널 잊고 싶은데비가 오는건 그녀가 우는거라고했다비가오는 날엔 난 항상 널 그리워해언젠간 널 다시 만나는 그날을 기다리며비내린 하늘은 왜그리 날 슬프게해흩어진 내 눈물로 널 잊고 싶은데가고싶어 널 보고싶어 꼭 찾고 싶었어하지만 너의 모습은 아직도 그 자리에비가오는 날엔 난 항상 널 그리워해언젠간 널 다시 만나는 그날을 기다리며비내린 하늘은 왜그리 날 슬프게해흩어진 내 눈물로 널 잊고 싶은데하지만 난 널 사랑해
2011,버스커 버스커,동경소녀,오랜만이야정말 보고 싶었지만내 하찮은 자존심이허락안했어헤어진후에많이 달라진것같아늘 해오던 긴머리가네겐 어울려니가 떠난후 빈자리가너무나 컸었다고말하고 싶은데but I still love you넌 왜 지금도 나를자꾸만 나를 아프게 해Oh My 지금도 너를나만의 너를I Still Love You몇번씩이나전화하려 했었지만니 곁에선 그 사람이맘에 걸렸어느낄수 있어이제 많이 편해보여너 말없이 웃어주니나는 서글퍼너무 늦었나 보고싶다내맘도 이제와서부담일뿐이니but I still love you넌 왜 지금도 나를자꾸만 나를 아프게 해Oh My 지금도 너를나만의 너를I Still Love You넌 왜 지금도 나를자꾸만 나를 아프게 해Oh My 지금도 너를나만의 너를I Still Love You
2011,비스트,Fiction,아직 난 널 잊지 못하고  모든걸 다 믿지 못하고 이렇게 널 보내지 못하고  오늘도 다시 만들어볼게 우리 이야기  끝나지 않게 아주 기나긴 살갗을 파고 스며드는  상실감은 잠시 묻어둘게 새로 써 내려가 시작은  행복하게 웃고 있는 너와 나 네가 날 떠나지 못하게  배경은 출구가 없는 좁은 방 안 아무렇지 않게 네게 키스하고  달콤한 너의 곁을 떠나가질 못해 우린 끝이라는건 없어 이렇게 난 또  Fiction in Fiction 잊지 못하고  Fiction in Fiction 내 가슴 속에  끝나지 않을 이야길  쓰고 있어 널 붙잡을게  Fiction in Fiction 놓지 않을게  Fiction in Fiction in Fiction 끝나지 않은 너와 나의 이야기  속에서 오늘도 in Fiction 지금 여긴 행복한  이야기들밖에 없어 너무 행복한  우리 둘만의 이야기가  이렇게 현실과는 다르게 써 있어 점점 채워지고 있어 너는 나에게로 달려와서 안기고 품 안에 안긴 너를 나는  절대 놓지 못해 우린 끝이라는건 없어 이렇게 난 또 Fiction in Fiction잊지 못하고 Fiction in Fiction내 가슴 속에 끝나지 않을 이야길 쓰고 있어널 붙잡을게 Fiction in Fiction놓지 않을게 Fiction in Fiction in Fiction끝나지 않은 너와 나의 이야기 속에서 오늘도 in Fiction다시 한 번 더 말하지만지금 너는 내 옆에 있다고 그렇게 믿고 있어 난하지만 Fiction난 목적을 잃어버린 작가 이 소설의끝은 어떻게 마무리 지어야 해사랑해 사랑해 사랑해 사랑해 사랑해 이 세 글자만써 내려가 무뎌진 펜 눈물로 얼룩진 낡은 종이 위로행복할 수도 슬플 수도 없어이 이야기는지금 난 너무나도 행복한 생각에 이야기를 쓰지만모든게 바램일 뿐이라고 여전히난 행복한걸 Fiction in Fiction in Fiction우리 함께인걸 Fiction in Fiction in Fiction이제 시작인걸 Fiction in Fiction in Fiction끝은 없는걸 Fiction in Fiction in Fiction
2011,김범수,제발,잊지 못해 너를 있잖아아직도 눈물 흘리며 널 생각해늘 참지 못하고투정 부린 것 미안해나만 원한다고 했잖아그렇게 웃고 울었던 기억들이다른 사랑으로 잊혀져지워지는게 난 싫어어떻게든 다시 돌아오길 부탁해처음으로 다시 돌아가길 바랄게기다릴게 너를 하지만너무 늦어지면은 안돼멀어지지마 더 가까이 제발모든 걸 말할 수 없잖아마지막 얘길 할테니 좀 들어봐많이 사랑하면 할수록화만 내서 더 미안해어떻게든 다시 돌아오길 부탁해처음으로 다시 돌아오길 바랄께 기다릴게 너를 하지만너무 늦어지면은 안돼멀어지지마 더 가까이잊지 말고 다시 돌아오길 부탁해헤어지면 가슴 아플 거라 생각해기다릴게 너를 하지만너무 늦어지면은 안돼멀어지지마 더 가까이제발제발제발
2011,박봄 (Park Bom),Don't Cry,사랑은 너무 쉽게 변해만 갔죠서로 욕심 속에 아픈 상처만 남아GOTTA LET YOU GOand please don't cry나 라는 사람 참그대에겐 못됐죠바보 같은 내 맘을 못 잡고널 아프게 했죠and please don't cry여기까지가 우리 둘의 끝인가요세상이 우릴 허락할 때그때 까지만IT'S OKAY BABY PLEASE DON'T CRY기나긴 여행이 끝났지만또 언젠간 마주치겠지다음 세상에서 꼭 다시 만나하루가 멀게 우린 매일 다퉜죠그땐 뭐가 그리 분했던지매일 밤을 울었죠Baby I cried너 라는 사람 참 내겐 무심했죠길고 기나긴 밤을 지새는 날홀로 두었죠Baby I cried여기까지가 우리 둘의 끝인가요세상이 우릴 허락할 때 그때 까지만IT'S OKAY BABY PLEASE DON'T CRY기나긴 여행이 끝났지만또 언젠간 마주치겠지다음 세상에서 꼭 다시 만나가끔 눈물이 날 찾아 올 때면아름다웠던 우릴 기억 할게요그대 더 이상 아프지 말아요 제발And please don't cryIT'S OKAY BABY PLEASE DON'T CRY기나긴 여행이 끝났지만또 언젠간 마주치겠지다음 세상에서 꼭 다시 만나IT'S OKAY BABY PLEASE DON'T CRY기나긴 여행이 끝났지만또 언젠간 마주치겠지다음 세상에서 꼭 다시 만나
2011,시크릿,샤이보이,뚜루왑 두밥 두밥뚜루왑 두밥 두밥뚜루왑 두밥 두밥뚜루왑 두밥 두밥Time Time Time To ShineTime Time Time Secret TimeTime Time Time To ShineOh Oh Oh Secret Time우쭐대지마 아 아 넌 넌장난치지마 아 아 넌 넌오오오 오오오더는 못 참겠어 그만제발 있는 척 좀 마 아아 No No이젠 너 같은 남자 아 아 No No오오오 오오오더는 못 보겠어 그만뻔뻔해 뻔뻔해 바람둥이는 뻔뻔해말만 많아 참 많아여자들도 너무 많아바로 너 그건 너날 위한 남자는 바로 너어리숙해 보여도 나만 사랑해줄You R My Shy Shy Shy BoyOh Oh Oh My Boy잘생기지 않아도마음이 따뜻한 그런 남자 OhBye Bye Bye BoyOh Oh Oh Bad Boy완벽하지 않아도나만을 아껴줄 그런 남자 Shy Boy뚜루왑 두밥 두밥뚜루왑 두밥 두밥뚜루왑 두밥 두밥뚜루왑 두밥 두밥밀고 당기지 좀 마 아아 No No솔직한 게 난 좋아 아 아 너도오오오 오오오더는 못 참겠어 정말지겨워 지겨워가벼운 남자는 지겨워웃기기는 하지만촐싹대고 철이 없어바로 너 그건 너날 위한 남자는 바로 너어리숙해 보여도 나만 사랑해줄You R My Shy Shy Shy BoyOh Oh Oh My Boy잘생기지 않아도마음이 따뜻한 그런 남자 ohBye Bye Bye BoyOh Oh Oh Bad Boy완벽하지 않아도나만을 아껴줄 그런 남자 Shy Boy딱 생긴 대로 놀잖아 아 Bad Boy딱 뺀질뺀질 생긴 너 너 Fly Boy달콤한 속삭임보단듬직한 맘을 가진 BoyYou R My Boy 내게로Come In Come In Come In Come In Boy사랑해 SHY BOY 널 사랑해그렇게 수줍어하지 말고조금씩 내게로 다가와줘You R My Shy Shy Shy BoyOh Oh Oh My Boy잘생기지 않아도마음이 따뜻한 그런 남자 OhSay Say Say BoySay Say Say My Boy1 2 3 4 사랑해이제는 사랑한다 말해줘 Shy Boy뚜루왑 두밥 두밥뚜루왑 두밥 두밥뚜루왑 두밥 두밥뚜루왑 두밥 두
2011,현아,Bubble Pop!,Bubble pop Bubble pop 첨부터 끝까지  날 바꾸려 하지마 아니면 차라리 다른 사람만나 투덜대지마 밤늦게 나가서 놀면 좀 어때 어쩌다 전화 안받으면 어때 왜 자꾸 그래 너 나를 못믿니 woo boy  너에게 날 맞추진마 hey boy  나에게 더 바라진마 my boy  거품처럼 커진 맘을 Bubble Bubble Bubble pop Bubble Bubble pop pop woo boy  있는 그대로 생각해봐 hey boy  보이는 대로 날 바라봐줘 my boy  거품 처럼 커진 맘을 Bubble Bubble Bubble pop Bubble Bubble pop pop 말은 좀 예쁘게 해  웃을땐 얌전하게 연락은 좀 자주해 너나 잘해 hey hey  hey  heybubble bubble pop pop웃다가 가끔 우울하면 어때좋다가 갑자기 싫어짐 어때왜 자꾸 그래 너 나를 모르니woo boy너에게 날 맞추진마hey boy 나에게 더 바라진마my boy 거품처럼 커진 맘을Bubble Bubble Bubble popBubble Bubble pop popwoo boy 있는 그대로 생각해봐hey boy 보이는 대로 날 바라봐줘my boy 거품 처럼 커진 맘을Bubble Bubble Bubble popBubble Bubble pop pop너에게 날 맞추진마나에게 더 바라진마거품처럼 커진 맘을Bubble Bubble Bubble popBubble Bubble pop popwoo boy 있는 그대로 생각해봐hey boy 보이는대로 날 바라바줘my boy 거품처럼 커진 맘을Bubble Bubble Bubble popBubble Bubble pop pop
2011,지나,Black & White,Black Black Black WhiteBlack Black Black WhiteBlack and whiteBlack and white너와 나는 Black and white나는 Hot 너는 CoolCouple인 게 Mystery정말 정말 정말 정말말도 안돼 말도 안돼머리부터 발끝까지맞는 게 하나 없니너보다 잘 맞는남자들 많을 텐데정말 정말 정말 정말말도 안돼 말도 안돼Hey boy 맞춰 봐 바꿔 봐해 봐 Come on boy자존심 따윈Kick it Kick it Kick itOh no oh no oh no oh no이제 좀 맞춰 봐너와 나 Black and white너 너 너와 나 Black and White Oh네 멋대로 제 멋대로 어쩜 그러니너는 몰라 내 맘 몰라 왜 몰라너와 나 Black and White너 너 너와 나 Black and White나밖에 없어 없다고 주윌 둘러봐제발 제발 제발 Back to meBlack Black Black WhiteBlack Black Black White도대체 몇 번째만났다 헤어지니나보다 잘 맞는여자 찾기 바쁘니정말 정말 정말 정말말도 안돼 말도 안돼Hey boy 자꾸 너 이럴래자꾸 Come on boy거짓말 따윈Kick it Kick it Kick itOh no oh no oh no oh no나만 좀 봐줄래너와 나 Black and white너 너 너와 나 Black and white Oh네 멋대로 제 멋대로 어쩜 그러니너는 몰라 내 맘 몰라 왜 몰라너와 나 Black and white너 너 너와 나 Black and white나밖에 없어 없다고 주윌 둘러봐제발 제발 제발 Back to meBack Back to meBack Back Back to meBack Back to meHey 너를 봤어 Boy키스하는 널 봤어Hey 너를 봤어 Boy넌 그녀가 더 좋았니Hey 너무 했어 Boy난 너밖에 없는데너 제발 좀 이러지마너와 나 Black and white너 너 너와 나 Black and white Oh네 멋대로 제 멋대로 어쩜 그러니너는 몰라 내 맘 몰라 왜 몰라너와 나 Black and white너 너 너와 나 Black and white나 밖에 없어 없다고 주윌 둘러봐제발 제발 제발 Back to meBack Back to meBack Back Back to meBack Back to me
2011,리쌍,회상 (Feat. 백지영),울 엄마가 나를 뱄을 때앉아서 잠을 잤대 내 발길질 땜에그렇게 난 뱃속에서부터말썽을 피웠어중학교 땐 반장 때려서얼굴에 구멍이 났고엄마는 무릎 꿇고 울었어내 앞에서 밤새도록그래서 그 뒤론 나는 싸움 안 해깡패 될까봐 밖에 나갈 때마다싸우지 말라고 내게 말해커서 난 뭐가 될까 마우스 커서처럼큰 세상을 나가지 못할까 걱정했지만꿈을 꿨어 스물여섯 늦은 나이에난 맘을 잡았어 젊은 날에 방황가난 바람 같은 인생은누구나 다 겪는 일이라며나를 위로하며 매일 밤꿈을 위해 난 글을 썼어이렇게 살아온 인생 또 이렇게 살아갈 인생변하지 않을 내 삶의 노래 노래 노래오르락내리락 반복해기쁨과 슬픔이 반복돼사랑과 이별이 반복돼내 삶은 돌고 도네오르락내리락 반복해기쁨과 슬픔이 반복돼사랑과 이별이 반복돼내 삶은 돌고 도네생각보다 잘됐지 리쌍 1집떠도는 집시처럼 지친 인생에빛이 보이고 믿기 힘든 사랑이내게 찾아왔어그녈 위해 부를 수 있는 사랑 노래리쌍부르스 내가 글을 쓴 후로가장 아름다운 노래하지만 그녀의 웨딩드레스는결국 나를 위한 것이 아니었어물론 내 잘못이 컸지만어찌나 힘이 들던지그날 밤 술을 펐지난 이 젊은 날에 방황 가난바람 같은 인생은누구나 다 겪는 일이라며나를 위로 했지만 아픔은 찾아왔어음악으로 번 돈 전부 떼이고나는 벚꽃처럼 잠시 피고 졌고또다시 맨손으로 노를 젓고이렇게 살아온 인생 또 이렇게 살아갈 인생변하지 않을 내 삶의 노래 노래 노래오르락내리락 반복해기쁨과 슬픔이 반복돼사랑과 이별이 반복돼내 삶은 돌고 도네오르락내리락 반복해기쁨과 슬픔이 반복돼사랑과 이별이 반복돼내 삶은 돌고 도네느지막이 시작한 방송생활이날이 갈수록 재밌어돈은 많이 벌진 못해도사람 땜에 받은 상처사람으로 다시 메꿔 될 때까지노력하는 유재석 그 성실함을 배워나를 다시 깨워게으르게 했던 음악이 요즘 너무 재밌어매일매일 내 정신은 깨있어음악 관두겠다던 나를매일 찾아왔던 매니저 최부장처럼나는 다시 달리는 레이서이 젊은 날에 방황 가난바람 같은 인생은누구나 다 겪는 일이라며나를 위로했던 그때처럼다 겪어 봤으니 꺾이지 않아고통은 껌처럼 씹어컴컴한 밤은 나를 다시 일으켜나를 다시 일으켜오르락내리락 반복해기쁨과 슬픔이 반복돼사랑과 이별이 반복돼내 삶은 돌고 도네오르락내리락 반복해기쁨과 슬픔이 반복돼사랑과 이별이 반복돼내 삶은 돌고 도네
