years,singers,songs,lyrics
1982,이용,잊혀진 계절,지금도 기억하고 있어요시월의 마지막 밤을뜻 모를 이야기를 남긴채우리는 헤어졌지요그 날의 쓸쓸했던 표정이그대의 진실인가요한마디 변명도 못하고잊혀져야 하는 건가요언제나 돌아오는 계절은나에게 꿈을 주지만이룰수 없는 꿈은 슬퍼요나를 울려요그날의 쓸쓸했던 표정이그대의 진심인가요한마디 변명도 못하고잊혀져야 하는건가요언제나 돌아오는 계절은나에게 꿈을 주지만이룰수 없는 꿈은 슬퍼요나를 울려요
1982,나훈아,잡초,아무도 찾지않는바람부는 언덕에이름 모를 잡초야한송이 꽃이라면향기라도 있을텐데이것저것 아무것도 없는잡초라네발이라도 있으면은님 찾아갈텐데손이라도 있으면은님 부를텐데이것저것 아무것도가진게 없어아무것도 가진게 없네아무도 찾지않는바람부는 언덕에이름 모를 잡초야한송이 꽃이라면향기라도 있을텐데이것저것 아무것도 없는잡초라네아무도 찾지않는바람부는 언덕에이름 모를 잡초야한송이 꽃이라면향기라도 있을텐데이것저것 아무것도 없는잡초라네발이라도 있으면은님 찾아갈텐데손이라도 있으면은님 부를텐데이것저것 아무것도가진게 없어아무것도 가진게 없네아무도 찾지않는바람부는 언덕에이름 모를 잡초야한송이 꽃이라면향기라도 있을텐데이것저것 아무것도 없는잡초라네이것저것 아무것도 없는잡초라네이것저것 아무것도 없는잡초라네이것저것 아무것도 없는잡초라네
1982,젊은 연인들,젊은날의 초상,"[가사 준비중] 멜론 회원 여러분! 가사 등록을 기다리고 있어요.
						가사"
1982,김수희,정거장,떠나가면 눈물을 짓고 돌아오면 미소를 짓는바람처럼 스쳐가는 수많은 얼굴안녕이라는 인사를 하며 다시올 날 재회를 두고안개처럼 사라지는 먼~ 기적소리정거장~ 이 곳은 너와 나의 인생이 있는 곳여자 여자~ 여자인 내가~ 기다려야지떠나가는 사람들마다 돌아오는 사람들마다오고가는 사람마다 수많은 사연 사랑한다는 그 말을 두고 다시 온다는 약속을 두고바람결에 흩어지는 먼~ 기적소리정거장~ 이 곳은 너와 나의 인생이 있는 곳여자 여자~ 여자인 내가 기다려야지
1982,전영록,종이학,나너를 알고 사랑을 알고종이학 슬픈꿈을 알게 되었네어느날 나의손에 주었던키작은 종이학 한마리천번을 접어야만 학이되는 사연을나에게 전해주며 울먹이던 너못다했던 우리들의 사랑 노래가외로운 이밤도 저하늘 별되어아픈 내 가슴에 맺힌다천번을 접어야만 학이되는 사연을나에게 전해주며 울먹이던 너못다했던 우리들의 사랑 노래가외로운 이밤도 저하늘 별되어아픈 내 가슴에 맺힌다나너를 알고 사랑을 알고종이학 슬픈꿈을 알게 되었네어느날 나의손에 주었던키작은 종이학 한마리나너를 알고 사랑을 알고종이학 슬픈꿈을 알게 되었네어느날 나의손에 주었던키작은 종이학 한마리
1982,한경애,타인의 계절,그대를 사랑하면 할수록이렇게 외로워지는건그대를 향한 나의 사랑이너무도 깊은 까닭에우리 사랑 여기 이대로머물수 있을까오늘이 가고 먼 훗날에도남아있을까사랑이 깊어가면 갈수록우리들 가슴은 빈 술잔낯선 바람은 꽃잎 떨구고눈물이 되어 고여라우리 사랑 여기 이대로머물수 있을까오늘이 가고 먼 훗날에도남아있을까사랑이 깊어가면 갈수록우리들 가슴은 빈 술잔낯선 바람은 꽃잎 떨구고눈물이 되어 고여라눈물이 되어 고여라
1982,이동원,헤이,hey꽃바람에 눈이 흐렸는가저 하늘이 아물 거린다네고향하늘 인데hey바람처럼 떠나가고 싶네이런생각 저런생각도 없이그냥가고 싶네hey사랑이란 무엇이겠나고향처럼 편히 쉴수있는그런것이겠지hey사랑하나 얻지 못했으니눈물처럼 진한 가슴을 안고고향으로 가려네다시 사랑에 두눈을 감는날스스로 가슴을 여는날이곳에 다시 오겠지난난 끝내 사랑의 덧 없음으로길잃은 외로운 꿈들을이대로 두고 떠나려네hey사랑이란 무엇이겠나고향처럼 편히 쉴수있는그런것이겠지hey사랑하나 얻지 못했으니눈물처럼 진한 가슴을 안고고향으로 가려네다시 사랑에 두눈을 감는날스스로 가슴을 여는날이곳에 다시 오겠지난난 끝내 사랑의 덧 없음으로길잃은 외로운 꿈들을이대로 두고 떠나려네난난 끝내 사랑의 덧 없음으로길잃은 외로운 꿈들을
1982,산울림,회상,길을 걸었지누군가 옆에 있다고느꼈을때 나는 알아버렸네이미 그대 떠난 후라는걸나는 혼자 걷고 있던 거지갑자기 바람이 차가와지네마음은 얼고나는 그 곳에 서서조금도 움직일 수 없었지마치 얼어버린 사람처럼나는 놀라 서 있던 거지달빛이 숨어 흐느끼고 있네우 떠나버린 그 사람우 생각나네우 돌아선 그 사람우 생각나네묻지 않았지왜 나를 떠나느냐고하지만 마음 너무 아팠네이미 그대 돌아서 있는걸혼자 어쩔 수 없었지미운건 오히려 나였어우 떠나버린 그 사람우 생각나네우 돌아선 그 사람우 생각나네묻지 않았지왜 나를 떠나느냐고하지만 마음 너무 아팠네이미 그대 돌아서 있는걸혼자 어쩔 수 없었지미운건 오히려 나였어
1982,윤시내,DJ에게,그 음악은 제발 틀지마세요 DJ잊었던 그 사람 생각나요 DJ언제나 우리가만나던 찻집에서다정한 밀어처럼들려오던 그 노래그 음악은 제발 틀지마세요 DJ잊었던 그 거리가 생각나요 DJ네온에 쌓여진 온화한 밤거리달콤한 입술처럼향기롭던 그 노래그 음악은 제발 틀지마세요 DJ마지막 그 순간이 생각나요 DJ커다란 눈속에 말없이 떨어지던당신의 눈물처럼젖어들던 그 노래그 음악은 제발 틀지마세요 DJ잊었던 그 거리가 생각나요 DJ네온에 쌓여진 온화한 밤거리달콤한 입술처럼향기롭던 그 노래그 음악은 제발 틀지마세요 DJ마지막 그 순간이 생각나요 DJ커다란 눈속에 말없이 떨어지던당신의 눈물처럼젖어들던 그 노래
1983,한마음,가슴앓이,밤별들이 내려와창문틈에 머물고너의 맘이 다가와따뜻하게 나를 안으며예전부터 내곁에있는듯한 네 모습에내가 가진 모든 것을네게 주고 싶었는데골목길을 돌아서뛰어가는 네 그림자동그랗게 내버려진나의 사랑이여아 어쩌란 말이냐흩어진 이 마음을아 어쩌란 말이냐이 아픈 가슴을아 어쩌란 말이냐흩어진 이 마음을아 어쩌란 말이냐이 아픈 가슴을그 큰 두 눈에하나가득 눈물 고이면세상 모든 슬픔이내 가슴에 와 닿고네가 웃는 그 모습에세상 기쁨 담길 때내 가슴에 환한 빛이따뜻하게 비쳤는데안녕하며 돌아서뛰어가는 네 뒷모습동그랗게 내버려진나의 사랑이여아 어쩌란 말이냐흩어진 이 마음을아 어쩌란 말이냐이 아픈 가슴을아 어쩌란 말이냐흩어진 이 마음을아 어쩌란 말이냐이 아픈 가슴을아 어쩌란 말이냐흩어진 이 마음을아 어쩌란 말이냐이 아픈 가슴을아 어쩌란 말이냐흩어진 이 마음을아 어쩌란 말이냐이 아픈 가슴을
1983,패티김,가을을 남기고 간 사랑,가을을 남기고 떠난 사람겨울은 아직 멀리 있는데사랑할 수록 깊어가는 슬픔에눈물은 향기로운 꿈이었나당신의 눈물이 생각날 때기억에 남아 있는 꿈들이눈을 감으면 수많은 별이 되어어두운 밤하늘에 흘러가리아 그대 곁에 잠들고 싶어라날개를 접은 철새처럼눈물로 쓰여진 그 편지는눈물로 다시 지우렵니다내 가슴에 봄은 멀리 있지만내 사랑 꽃이 되고 싶어라아 그대 곁에 잠들고 싶어라날개를 접은 철새처럼눈물로 쓰여진 그 편지는눈물로 다시 지우렵니다내 가슴에 봄은 멀리 있지만내 사랑 꽃이 되고 싶어라
1983,홍민,결혼기념일의 노래,당신을 처음 만났을 때내 가슴은 뛰었소아지랑이처럼 피어나는그건 사랑이었소당신이 내게 다가올 때나는 알고 있었소소리없이 내게 찾아온그건 행복이었소아 봇물같은 사랑이 가슴 깊은 거기에서하늘까지 뻗은 사랑백년을 두고 태워도끝이 없을 우리 사랑당신의 손을 잡았을 때내 가슴은 뛰었소호수처럼 멀리 일렁이는그건 사랑이었소당신의 미소 한조각에세상은 빛났소가슴속에 가득 채워진그건 행복이었소아 밀물같은 사랑비바람 몹시 불어와도바다처럼 깊은 사랑백 년을 두고 태워도끝이 없을 우리 사랑끝이 없을 우리 사랑끝이 없을 우리 사랑
1983,김태정,기도하는 마음,좋아하는 사람의 그 진실 알지못하면그 사람의 사랑을 받을수 없답니다기도하는 사람의 그 정성 알지못하면그 사람의 축복을 받을 수 없답니다가끔씩 당신은 나의 마음을 우울하게하지만  따스한 그대의 눈빛은안타까운 나의 마음을 믿음과사랑으로 가득차게 합니다미워하는 사람의 노여움 알지못하면그 사람의 용서를 받을 수없답니다돌아서는 사람의 그 마음 알지못하면그 사람은 영원히 돌아오질 않습니다가끔씩 당신은 나의 마음을 우울하게하지만 따스한 그대의 눈빛은안타까운 나의 마음을 믿음과사랑으로 가득차게 합니다
1983,조용필,난 아니야,여름 한낮에 꼬마 아가씨 꽃 그늘에 숨어서 울고 있을때 노란 나비 하나가 맴돌아 날며 댕기 끝에 자꾸만 앉으려하네 난 아니야 꽃이 아니야 난 아니야 꽃이 아니야 난 아니야 꽃이 아니야 난 아니야 꽃이 아니야 해 저물면 찬 바람에 시들어 내리는 그런 꽃은 싫어 난 아니야 울지 않을래 울지 않을래 나비처럼 날아가려네 하얀 손마다 꽃물 들어서 눈물 자욱 아직도 지우지 못해 고개 숙여 자꾸만 얼굴 감추고 작은 어깨 흔들며 울고 있더니 난 아니야 꽃이 아니야 난 아니야 꽃이 아니야 난 아니야 꽃이 아니야 난 아니야 꽃이 아니야 해 저물면 찬 바람에 시들어 내리는 그런 꽃은 싫어 난 아니야 울지 않을래 울지 않을래 나비처럼 날아가려네 랄라라라 랄라라라라랄라라라 랄라라라라 -
1983,허영란,날개,일어나라 아이야 다시한번 걸어라뛰어라 젊음이여 꿈을 안고 뛰어라날아라 날아라 고뇌에찬 인생이여일어나 뛰어라 눕지말고 날아라어느누가 청춘을 흘러가는 물이라했나어느누가 인생을 떠도는 구름이라 했나날아라 날아라 고뇌에찬 인생이여일어나 뛰어라 눕지말고 날아라어느누가 청춘을 흘러가는 물이라했나어느누가 인생을 떠도는 구름이라 했나
1983,김정수,내 마음 당신곁으로,당신의 빛나던 눈동자 위에흐르는 한줄기 눈물 때문에이 마음 차가운 바람 불어와떨어진 낙엽이 되었네잊으려 잊으려 애를 써봐도당신의 따뜻한 미소 때문에이 마음 영원히 함께 타오를사랑의 촛불이 되었네바람 불어와 내 몸이 날려도당신 때문에 외로운 내 마음모든 것이 다 지나가 버려도내 마음은 당신 곁으로당신을 너무나 사랑 했기에수많은 미련이 나를 찾지만이제는 영원히 잡을 수 없는지나간 추억이 되었네바람 불어와 내 몸이 날려도당신 때문에 외로운 내 마음모든 것이 다 지나가 버려도내 마음은 당신 곁으로바람 불어와 내 몸이 날려도당신 때문에 외로운 내 마음모든 것이 다 지나가 버려도내 마음은 당신 곁으로바람 불어와 내 몸이 날려도당신 때문에 외로운 내 마음모든 것이 다 지나가 버려도
1983,김수철,다시는 사랑을 안할테야,사랑이 이렇게 슬픈거라면난 다시는 사랑을 안할테야사랑이 이렇게 외로움이라면난 다시는 사랑을 안할테야한참동안 생각하고또 생각해봐도도대체가 알수가없네 하웃다울고 울다웃는그 흔한 사랑이내겐 사랑이그 흔한 사랑이 안어울려 우사랑이 이렇게 그리움이라면난 다시는 사랑을 안할테야사랑이 저렇게 먼곳의 별이라면난 다시는 사랑을 안할테야사랑이 이렇게 슬픈거라면난 다시는 사랑을 안할테야사랑이 이렇게 외로움이라면난 다시는 사랑을 안할테야한참동안 생각하고또 생각해봐도도대체가 알수가없네 하웃다울고 울다웃는그 흔한 사랑이내겐 사랑이그 흔한 사랑이 안어울려 우사랑이 이렇게 그리움이라면난 다시는 사랑을 안할테야사랑이 저렇게 먼곳의 별이라면난 다시는 사랑을 안할테야
1983,김수희,멍에,사랑의 기로에서서슬픔을 갖지말아요어차피 헤어져야 할거면미련을 두지말아요이별의 기로에서서미움을 갖지말아요뒤돌아 아쉬움을 남기면마음만 괴로우니까아무리 아름답던 추억도괴로운 이야기로사랑의 상처를 남기네이제는 헤어졌는데그래도 내게는 소중했던그날들이한동안 떠나지 않으리마음이 괴로울때면아무리 아름답던 추억도괴로운 이야기로사랑의 상처를 남기네이제는 헤어졌는데그래도 내게는 소중했던그 날들이한동안 떠나지 않으리마음이 괴로울때면한동안 떠나지 않으리마음이 괴로울때면
1983,송골매,모두 다 사랑하리,하늘에 구름 떠가네보라색 그 향기도 이몸이 하늘이면얼마나 좋을까 내 곁에 사랑도 가네빨간 입맞춤도 시간이 멈춰지면얼마나 좋을까 비 맞은 태양도목마른 저 달도 내일의 문 앞에 서있네 아무런 미련없이그대 행복 위해 돌아설까나 타오르는 태양도날아가는 저 새도 다 모두 다 사랑하리 타오르는 태양도날아가는 저 새도 다 모두 다 사랑하리 내 곁에 사랑도 가네빨간 입맞춤도 시간이 멈춰지면얼마나 좋을까 비 맞은 태양도목마른 저 달도 내일의 문 앞에 서있네아무런 미련없이 그대 행복 위해돌아설까나 타오르는 태양도날아가는 저 새도 다 모두 다 사랑하리 타오르는 태양도날아가는 저 새도 다 모두 다 사랑하리 타오르는 태양도날아가는 저 새도 다 모두 다 사랑하리 타오르는 태양도날아가는 저 새도 다 모두 다 사랑하리
1983,전영,모두가 천사라면 (CF - 맛있는 비타치즈),세상 사람들이 모두가 천사라면날개가 달려있겠지푸른 하늘위로 새처럼 날은다면얼마나 재미있을까세상 사람들이 모두가 천사라면비행기도 필요없는데우리 오빠처럼 뚱뚱한 사람들은어떻게 날아다닐까천사의 마음 갖고싶어그렇게 될수있다면천사의 노래 부르면서끝없는 사랑 간직하리세상 사람들이 모두가 천사라면이곳은 천국이겠지우리 마음속에 욕심도 없어지고얼마나 화목해질까세상 사람들이 모두가 천사라면눈물은 사라져가고우린 꿈을 꾸듯 언제나 행복하게이리저리 날아갈꺼야천사의 마음 갖고싶어그렇게 될수있다면천사의 노래 부르면서끝없는 사랑 간직하리세상 사람들이 모두가 천사라면얼마나 재미있을까우린 나비처럼 춤추며 날아가고별나라도 구경하겠지세상 사람들이 모두가 천사라면얼마나 재미있을까우린 다정하게 별나라 이야기를도란도란 속삭이겠지천사의 마음 갖고싶어그렇게 될수있다면천사의 노래 부르면서끝없는 사랑 간직하리천사의 마음 갖고싶어그렇게 될수있다면천사의 노래 부르면서끝없는 사랑 간직하리
1983,김수희,못잊겠어요,가로등도 졸고 있는비오는 골목길에두 손을 마주~잡고헤어지기가아~쉬워서애태우던 그~ 날들이지금도 생각난다자꾸만 생각난다그 시절 그리워진다아~ ~~지금은 남이지만아직도 나는 못잊어사람없는 찻집에서사랑노래 들어가며두눈을 마주~보고푸른 꿈들을그려보았던행복하던 그~ 날들이지금도 생각난다자꾸만 생각난다그 시절 그리워진다아~ ~~지금은 남이지만아직도 나는 못잊어
1983,한규철,밀양머슴아리랑,사랑하는 그대여 날 좀 봐요 봐요 봐요날 좀 봐주세요동지섣달 꽃보듯이 날 좀 봐요 봐요 봐요날 좀 봐주세요정든님을 만났는데 빗죽뱃죽 빗죽뱃죽말 한마디 못해바보처럼 미소지며 힛죽햇죽 힛죽햇죽시간만 자꾸 가네아리랑 아리랑 쓰리랑 쓰리랑아리랑 쓰리랑랑랑 아라쓰리 아라리요사랑하는 그대여 말좀해요 해요 해요말좀해 주세요이른아침 제비처럼 말좀해요 해요 해요말 좀 해주세요사랑하는 그대여 날 좀 봐요 봐요 봐요날 좀 봐주세요대보름날 달봇듯이 날좀봐요 봐요 봐요정든님을 만났는데 빗죽뱃죽 빗죽뱃죽악수 한번 못해바보처럼 미소지며 힛죽햇죽 힛죽햇죽얼 좀 빠지겠네아리랑 아리랑 쓰리랑 쓰리랑아리랑 쓰리랑랑랑 아리쓰리 아라리요사랑하는 그대요 내 손 잡아요 잡아요잡아요 날 좀 잡아줘요행군 후에 빨래짜듯 내 손 잡아요 잡아요잡아요 꼭좀  잡아줘요 꼭 좀 잡아줘요날 좀 잡아줘요
1983,이은하,바람에 구름 가듯,바람에 구름 가듯구름에 바람 가듯그렇게 가야 합니까동지섣달 비가 오듯생각나면 오시겠죠떠나가는 사람들은누구나 당신같은데돌아온다 그 말씀을믿어야만 한답니까차라리 당신을 잊으라면잊으라고 말하세요저 강물 흘러갈 때저 구름 흘러갈 때그렇게 떠나렵니까오뉴월에 서리오듯생각나면 오시겠죠떠나가는 사람들은누구나 당신같은데돌아온다 그 말씀을믿어야만 한답니까차라리 당신을 잊으라면잊으라고 말하세요
1983,정수라,바람이었나,이제는 너를 잊어야 하나그냥 스쳐가는 바람처럼파란 미소를 뿌리던꿈의 계절을 모두 잊어야 하나바람이 몹시 불던 날우리는 헤매 다녔지조금은 외롭고 쓸쓸했지만그것은 낭만이었지만나면 할 말을 못하고가슴을 태우면서도그렇게 우리의 사랑은끝없이 깊어 갔는데이제는 너를 잊어야 하나그냥 스쳐가는 바람처럼파란 미소를 뿌리던꿈의 계절을 모두 잊어야 하나그 날이 언제였던가침묵이 흘러 간 뒤에잊어달라는 그 말 한마디아직도 나를 울리네조용히 눈물을 삼키며뒷모습 바라볼 때는또 다시 만날 수 있다고그렇게 생각했는데이제는 너를 잊어야 하나그냥 스쳐가는 바람처럼파란 미소를 뿌리던꿈의 계절을 모두 잊어야 하나
1983,이명훈,바보처럼 울고 말았네,"[가사 준비중] 멜론 회원 여러분! 가사 등록을 기다리고 있어요.
						가사"
1983,민해경,변명,아무런 이야기도 하지 말아요 나에겐 변명처럼 들려 오니까 그대가 떠나려고 생각 했다면 차라리 미워하게 내버려둬요 아 하 하 사랑은 눈물이 되고 아 하 하 그 눈물 뺨에 흘러요 나는 그대를 찿지 않아요 사랑을 하면서 떠날 수 있나요 그대가 내게 준 것은 사랑 이라고 말하지 마오 미소를 짖지 말고 떠나 가세요 나에겐 거짓으로 느껴 지니까 그대의 뒷모습을 바라 보면서 차라리 미워하게 내버려 둬요 아 하 하 사랑은 눈물이되고 아 하 하 그눈물 뺨에 흘러요 나는 그대를 찿지 않아요 사랑을 하면서 떠날 수 있나요 그대가 내게 준 것은 사랑 이라고 말하지 마오
1983,배따라기,비와 찻잔 사이,지금 창밖엔 비가 내리죠그대와 난또 이렇게 둘이고요비와 찻잔을 사이에 두고할 말을 잃어묵묵히 앉았네요지금 창밖엔 낙엽이 져요그대 모습은낙엽 속에 잠들고비와 찻잔을 사이에 두고할 말을 잃어묵묵히 앉았네요그대 모습은 낙엽 속에 있고내 모습은 찻잔 속에 잠겼네그대 모습 낙엽속에낙엽속에낙엽속에 잠겼어요지금 창밖엔 비가 내리죠그대와 난또 이렇게 둘이고요비와 찻잔을 사이에 두고할 말을 잃어묵묵히 앉았네요지금 창밖엔 낙엽이 져요그대 모습은낙엽 속에 잠들고비와 찻잔을 사이에 두고할말을 잃어묵묵히 앉았네요그대 모습 낙엽 속에 있고내 모습은 찻잔 속에 잠겼네그대 모습 낙엽속에낙엽속에낙엽속에 잠겼어요그대 모습 낙엽 속에 있고내 모습은 찻잔 속에 잠겼네그대 모습 낙엽속에낙엽속에낙엽속에 잠겼어요
1983,나훈아,사랑,이 세상에 하나밖에둘도 없는 내 여인아보고 또 보고 또 쳐다 봐도싫지 않는 내 사랑아비 내리는 여름날엔내 가슴은 우산이 되고눈 내리는 겨울날엔내 가슴은 불이 되리라온 세상을 다 준다해도바꿀 수 없는 내 여인아잠시라도 떨어져선못살것 같은 내 사람아행여 당신 외로울땐내가 당신 친구가 되고행여 당신 우울할땐내가 당신 웃음 주리라이 세상에 하나밖에둘도 없는 내 여인아보고 또 보고 또 쳐다 봐도싫지 않는 내 사람아
1983,해오라기,사랑은 받는것이 아니라면서,언젠가 당신이 말했었지혼자 남았다고 느껴질 때추억을 생각하라 그랬지누구나 외로운거라 하면서그리고 이런 말도 했었지지난 날이 자꾸 떠오르면애쓰며 잊으려 하지 말랬지사랑은 받는 것이 아니라면서단 한번 스쳐간 얼굴이지만내 마음 흔들리는 갈대처럼순간을 영원으로 생각했다면이렇게 간직하진 못했겠지정녕 난 잊지 않으리순간에서 영원까지언제나 간직하리라아름다운 그대 모습단 한번 스쳐간 얼굴이지만내 마음 흔들리는 갈대처럼순간을 영원으로 생각했다면이렇게 간직하진 못했겠지정녕 난 잊지 않으리순간에서 영원까지언제나 간직하리라아름다운 그대 모습당신은 내게 들려 주었지진정한 사랑을 하고 싶다면오로지 주려고만 하랬지사랑은 받는 것이 아니라면서사랑은 받는 것이 아니라면서사랑은 받는 것이 아니라면서사랑은 받는 것이 아니라
1983,이태원,솔개,솔개 우리는 말 안하고 살 수가 없나 날으는 솔개처럼소리없이 날아가는 하늘속에 마음은 가득 차고푸른 하늘 높이 구름 속에 살아와 수많은 질문과 대답 속에지쳐버린 나의 부리여 스치고 지나가던 사람들이어느덧 내게 다가와  헤아릴수없는 얘기 속에나도 우리가 됐소 바로 그때 나를 보면서 날아 가버린 나의 솔개여  수많은 관계와 관계 속에잃어버린 나의 얼굴아 *애드벨룬 같은 미래를 위해오늘도 의미 있는 하루  준비하고 계획하는 사람 속에서나도 움직이려나 머리 들어 하늘을 보면 아련한 솔개의 노래 수많은 농담과 진실 속에 멀어져간 나의 솔개여  수많은 농담과 진실 속에 멀어져간 나의 솔개여 멀어져간 나의 솔개여
1983,현철,앉으나 서나 당신 생각,앉으나 서나 당신 생각앉으나 서나 당신 생각떠오르는 당신 모습피할 길이 없어라가지 말라고 애원했건만못본체 떠나버린 너소리쳐 불러도아무 소용이 없어라앉으나 서나 당신 생각앉으나 서나 당신 생각떠오르는 당신 모습피할 길 없는 내 마음가지 말라고 애원 했건만못본체 떠나버린 너소리쳐 불러도아무 소용이 없어라앉으나 서나 당신 생각앉으나 서나 당신 생각떠오르는 당신 모습피할 길 없는 내 마음피할 길 없는 내 마음
1983,방미,올 가을엔 사랑할거야,묻지 말아요내 나이는 묻지 말아요올 가을엔 사랑할꺼야나 홀로 가는 길은너무 쓸쓸해너무 쓸쓸해창 밖에 눈물짓는나를 닮은 단풍잎 하나가을은 소리없이본체만체 흘러만 가는데애타게 떠오르는떠나간 그리운 사람그래도 다시 언젠가는사랑을 할꺼야 사랑 할꺼야울지 말아요오늘밤만은 울지 말아요아무리 슬픈 일이 있어도그대가 없이 가는길은 쓸쓸해너무 쓸쓸해달빛은 화사하게겨울가로등 불빛을 받아오늘도 소리없이 비춰만주는데변함없이애타게 떠오르는떠나간 그리운 사람그래도 다시 언젠가는사랑을 할꺼야 사랑 할꺼야
1983,우순실,잃어버린 우산,안개비가 하얗게 내리던 밤그대 사는 작은 섬으로나를 이끌던 날부터그댄 내게 단 하나 우산이 되었지만지금 빗속으로 걸어가는나는 우산이 없어요이젠 지나버린 이야기들이내겐 꿈결 같지만하얀 종이 위에 그릴 수 있는작은 사랑이어라잊혀져간 그날에 기억들은지금 빗속으로 걸어가는내게 우산이 되리라이젠 지나버린 이야기들이내겐 꿈결 같지만하얀 종이 위에 그릴 수 있는작은 사랑이어라잊혀져간 그날에 기억들은지금 빗속으로 걸어가는내게 우산이 되리라
1983,조정희,참새와 허수아비,나는 나는 외로운지푸라기 허수아비너는 너는 슬픔도모르는 노란 참새들판에 곡식이 익을 때면날 찾아 날아온 널보내야만 해야 할슬픈 너의 운명훠이 훠이 가거라산너머 멀리 멀리보내는 나의 심정내 님은 아시겠지석양에 노을이 물들고들판에 곡식이 익을 때면노오란 참새는날 찾아 와주겠지훠이 훠이 가거라산너머 멀리 멀리보내는 나의 심정내 님은 아시겠지내 님은 아시겠지
1983,송창식,푸르른 날,눈이 부시게 푸르른 날은그리운 사람을 그리워하자저기 저기 저가을 끝자리초록이 지쳐 단풍드는데눈이 내리면 어이하리야봄이 또 오면 어이하리야내가 죽고서 네가 산다면내가 죽고서 네가 산다면눈이 부시게 푸르른 날은그리운 사람을 그리워하자눈이 부시게 푸르른 날은그리운 사람을 그리워하자저기저기 저가을 끝자리초록이 지쳐 단풍 드는데눈이 내리면 어이하리야봄이 또 오면 어이하리야내가 죽고서 네가 산다면내가 죽고서 네가 산다면눈이 부시게 푸르른 날은그리운 사람을 그리워하자
1983,송골매,한줄기 빛,하늘 끝에서 내려 온다 내 머리위에 떨어진다 한줄기 빛이 내려 앉아 내 마음을 밝혀준다 사랑하는 이의 눈빛처럼 저 높으신 이의 손길처럼 한줄기 빛이 내려 앉아 내 자리를 밝혀준다 잡히지 않는 한줄기 빛 보이지 않는 한줄기 빛 따사로이 내려 앉아 이 자리를 밝혀준다 하늘 끝에서 내려 온다 내 머리위에 떨어진다 한줄기 빛이 내려 앉아 내 마음을 밝혀준다 발 아래까지 내려 온다 가슴속까지 스며든다 한줄기 빛이 내려 앉아 내 온몸을 감싸준다 잡히지 않는 한줄기 빛 보이지 않는 한줄기 빛 따사로이 내려 앉아 이 자리를 밝혀준다 잡히지 않는 한줄기 빛 보이지 않는 한줄기 빛 따사로이 내려 앉아 이 자리를 밝혀준다 잡히지 않는 한줄기 빛 보이지 않는 한줄기 빛 따사로이 내려 앉아 이 자리를 밝혀준다
1984,김수철,내일,스쳐가는 은빛 사연들이밤하늘에 가득차고풀나무에 맺힌 이슬처럼외로움이 찾아 드네별따라간 사랑 불러보다옛 추억을 헤아리면눈동자에 어린 얼굴들은잊혀져간 나의 모습흘러 흘러 세월가면무엇이 될까멀고도 먼 방랑길을나 홀로 가야하나한송이 꽃이 될까내일 또 내~일흘러 흘러 세월가면무엇이 될까멀고도 먼 방랑길을나 홀로 가야하나한송이 꽃이 될까내일 또 내~일내일 또 내~일내일 또 내~일
1984,최혜영,그것은 인생,나나나 나나나 나나나나나나나 나나나 나나나나아기 때는 젖주면 좋아하고 아하아이 때는 노는걸 좋아하고저 가는 세월 속에 모두 변해가는 건그것은 인생철이 들어 친구도 알게되고 아하사랑하며 때로는 당황하며저 가는 세월 속에 모두 변해가는 건그것은 인생시작도 알 수 없고 끝도 알 수 없네영원한 시간 속에 잠시 서있을뿐우리가 얻은 것은 진정 무엇이고우리가 잃은 것은 과연 무엇인가저 가는 세월 속에 빈손으로 가는 건그것은 인생나나나 나나나 나나나나나나나 나나나 나나나나어릴 때는 엄마가 필요하고 아하커가면서 애인도 필요하고저 가는 세월 속에 모두 변해가는 건그것은 인생부딪히는 갈등과 갈등 속에 아하숨겨있던 자신을 발견하며저 가는 세월 속에 모두 변해가는 건그것은 인생시작도 알 수 없고 끝도 알 수 없네영원한 시간 속에 잠시 서있을뿐우리가 얻은 것은 진정 무엇이고우리가 잃은 것은 과연 무엇인가저 가는 세월 속에 빈손으로 가는 건그것은 인생나나나 나나나 나나나나나나나 나나나 나나나나
1984,김수희,잃어버린 정,당신의 고운 눈매에 할말을 잊었지만은냉정히 돌아선 무정한 사람은 눈물을 모르겠지요말문이 막혀서인지 할말을 잊었지만은다정한 그날의 뜨거운 추억을 어떻게 잊을 수 있나미소가 머물다간 시간도 없이 떠나는 사람이면아쉬운 미련도 아쉬운 마음도 남기지 말아요잃어버린 정이 그리워지면 그때는 어찌하나요
1984,신형원,유리벽,내가 너의 손을 잡으려해도잡을수가 없었네보이지않는 그 무엇이나를 슬프게 하였네나는 느낄수 있었네부딪히는 그 소리를우정도 우정도사랑도 사랑도유리벽안에 놓여있었네아무도 깨뜨리질 않는아무도 깨뜨리지 않네모두다 모른척하네보이지 않는 유리벽나는 느낄수 있었네부딪히는 그 소리를우정도 우정도사랑도 사랑도유리벽안에 놓여있었네아무도 깨뜨리질 않는아무도 깨뜨리지 않네모두다 모른척하네보이지 않는 유리벽보이지 않는 유리벽
