years,singers,songs,lyrics
2006,Big4,바람과 함께 사라지다,집착은 사랑이 아니야 기다림도 사랑이 아니야 헛된 기대는 사랑이 아니야 이젠 난 어쩌란 말야 바람처럼 사라진 여인이여 바람처럼 사라진 사랑이여 남몰래 흘렸던 눈물모아 바람과 함께 그대 사라지고 정주고 맘주고 사랑도 다줘도 내 곁을 떠난 사람 아프고 아파도 그댄 내색 한 번 하지않던 사람 그댄 정주고 맘주고 사랑도 다줘도 아깝지 않던 사람 사랑 때문에 사랑 때문에 아파도 아파도 기다려 세월속에 잊혀질 사랑이여 세월속에 흩어질 사랑이여 남몰래 흘렸던 눈물모아 바람과 함께 그대 사라지고 정주고 맘주고 사랑도 다줘도 내곁을 떠난 사람 아프고 아파도 그댄 내색 한 번 하지 않던 사람 그댄 정주고 맘주고 사랑도 다줘도 아깝지 않던 사람 사랑 때문에 사랑 때문에 아파도 아파도 사랑 사랑 사랑 사랑은 혼자서 하는거죠 너랑 나랑 사랑 이제는 더이상 끝난거죠 정주고 맘주고 사랑도 다줘도 내곁을 떠난 사람 아프고 아파도 그댄 내색 한 번 하지 않던 사람 (think about the future don't forget about the pain) 그때 정주고 맘주고 사랑도 다줘도 아깝지 않던 사람 사랑 때문에 사랑 때문에 아파도 아파도 기다려 사랑 사랑 사랑 사랑 -
2006,란 (RAN),가슴이 아려와,가슴이 아려와 울다가 한번 더 불러보죠 누구도 가질 수 없게  아직도 내겐 기억이 많아 아파서 자꾸 눈을 감게 돼 눈물 닦아 내는 게 너무도 익숙해졌어 그리워서 자꾸 눈물이 나나봐 여전히 내 가슴에 사나봐 꿈을 꾼거라 믿고 싶은 건가봐 눈에 보이지 않아도 마음은 떠나질 않아 돌아올 거라던 슬픈 기대마저 가슴이 아려와 울다가 눈물을 품고 살다가 이름을 또 불러보지만 가슴이 아려와 울다가 한번 더 불러 보죠 누구도 가질 수 없게  여전히 내 가슴에 사나봐 꿈을 꾼거라 믿고 싶은 건가봐 눈에 보이지 않지만 마음은 떠나질 않아 왜 자꾸 그대가 보고 싶은 건지 가슴이 아려와 울다가 눈물을 품고 살다가 이름을 또 불러보지만 가슴이 아려와 울다가 한번 더 불러 보죠 누구도 가질 수 없게  사랑 사랑 나 잊은 적 없죠 헤어짐도 나에겐 사랑이죠 가슴이 아려와 울다가 눈물을 품고 살다가 이름을 또 불러보지만 그대 이름을 외치고 한번 더 불러보죠 누구도 가질 수 없게  사랑해요 우리
2006,엠씨더맥스 (M.C the MAX),사랑은 아프려고 하는 거죠,눈부신 햇살이 밤하늘에 뜨면 그때는 우리 둘 이별해도 돼요 저 모든 별이 사라지면 잊을 수 있겠죠 내 눈물이 모여 바다가 되는 날 그때는 내 마음 변할 수도 있죠 한 여름날에 눈이 오면 보내줄 수 있죠 사랑해 사랑해 사랑해 사랑해.. 듣고 있나요 이 노랠 빌려 힘들다고 와달라고 떼써봐요 다시 엇갈린대도 더욱 아파진대도 괜찮죠 살아 있단 건 아픈 거겠죠 사랑이란 아프려고 하는 거죠 그대 없이 사는 법 나는 알지 못해서 하루 더 조금 더 오늘 더 그댈 사랑할께요 시간이 앞으로 또 흘러가는 한 그대 한 사람만 난 사랑하겠죠 바라보고 바라보면 닿을 수 있겠죠 사랑해 사랑해 사랑해 사랑해.. 살아있단 건 아픈 거겠죠 사랑이란 아프려고 하는 거죠 그대 없이 사는 법 나는 알지 못해서 하루 더 조금 더 오늘 더 그댈 사랑할께요 사랑하는게 왜 죄가 되나요 내 마음만은 마음대로 안되죠 나 잘한 거라고 잘 보낸 거라고 또 내가 나를 위로하고 미워하고 기다리고 울어요 이 하늘 아래 변한 건 없죠 태어나고 태어나도 그대겠죠 그댈 돌아서는 법 나는 알지 못해서 하루만 조금만 오늘만 그댈 기다릴께요 -
2006,쿨 (COOL),오늘 하루,one two three & cool five & six seven eight cool 왜 나도 모르게 왠지 울적할 때 one two three & cool five & six seven eight cool 어딘가 떠나고 싶어 되는 일 없이 할 일은 많고 그렇다고 누가 알아주면 몰라 혼자 바쁜 척 혼자 잘난 척 그 많은 짐을 다 지고서 또 바쁜 걸음 재촉하며 지금 그댄 어딜 가고 있나 땀 흠뻑 젖은 그 모습이 너무 안쓰러워 보이는데 oh잠시만 쉬어 가 잠시만 놀다 가 그대 없이도 세상은 잘 돌아갈 테니까 잠시만 떠나 가 잠시만 놀다가 돌아와도 괜찮아 그대를 더 반겨줄꺼야 ye ye ye ye So cool uh uh Yeah Let's party time 사랑을 하고 또 이별을 하고 많은 추억을 안고 울고 있는 그대 많이 아프고 또 힘들겠지만 이제 조금씩 웃어 봐요 축 처진 어깨 슬픈 두 눈 속에 담고 있는 그대의 세상 더 늦기 전에 더 아프기 전에 모두 털어 버리고서 oh잠시만 쉬어 가 잠시만 놀다 가 그대 없이도 세상은 잘 돌아갈 테니까 잠시만 떠나 가 잠시만 놀다 가 돌아와도 괜찮아 그대를 더 반겨줄꺼야 오늘 하루만은 (놀자) 오늘 하루만은 (쉬자) 자 모두 잊고 이제 한 잔 uh uh one shot 잠시만 쉬어 가 잠시만 놀다 가 그대 없이도 세상은 잘 돌아갈 테니까 잠시만 떠나 가 잠시만 놀다 가 돌아와도 괜찮아 그대를 더 반겨줄꺼야 잠시만 쉬어 가 잠시만 놀다 가 그대 없이도 세상은 잘 돌아갈 테니까 잠시만 떠나 가 잠시만 놀다 가 돌아와도 괜찮아 그대를 더 반겨줄꺼야
2006,신지,사랑한다는 한마디,습관이란건 참 무섭네요 혼자서 그대를 바라보는게 익숙해져 힘든것도 몰라요 그대 못 보면 많이 아프니까 한번도 미워해 본적 없죠 그대 날 모른채 지나쳐 가도 뒷모습 만이라도 볼 수 있어서 난 바보 처럼 행복해 그대만 나를 못 알아봐요 세상이 다 내 맘을 아는데 언젠가는 와줄꺼라 믿지만 그래서 기다리지만 사랑한다는 한마디 그 말을 못해서 오늘도 내가슴은 흐느끼죠 사랑한다는 한마디 꼭 한 번 듣고 싶어서 떠날 수도 없죠 눈치가 좋다는 인사말도 어디 아픈 곳은 없냐는 말도 핀잔하듯이 던진말도 모두 다 사랑한다는 뜻이에요 그대만 나를 몰라 주네요 세상이 다 날 위로하는데 언젠가는 와줄꺼라 믿지만 그래서 기다리지만 사랑한다는 한마디 그 말을 못해서 오늘도 내가슴은 흐느끼죠 사랑한다는 한마디 꼭 한 번 듣고 싶어서 떠날 수도 없죠 사랑해 주세요 그대 사랑하게 해 주세요 그것뿐이예요
2006,SE7EN,난 알아요 (Feat. Teddy),"Aye, straight up, there's only one boy that's holdin' it down Yeah, ya'll already know who it is (Guess who's back?) This time around, We're gonna set the whole city on fire (Ya boy is back) And you know who? He's S-E-7-E-N, Get' Em! 나를 잃어버린 그대 시선 마치 다른 사람처럼 보여 굳게 얼어버린 그대 미소 내 가슴은 정말 터질 것만 같아 말해 봐 (모든 걸) 말을 해 봐라 넘어가려고 하지마 더는 속이려 하지마 화가 나 (모든 게) 너무 화가 나 Uh 이제는 더 이상 참을 수가 없어 (이제) 난 알아요 이 밤이 흐르면 그대 날 떠난다는 것을 (나는 알어 ) (이제) 난 알아요 이 밤이 흐르면 그댈 두 번 다신 볼 수 없다는 걸 알아 (Ya boy is back to make ya break ya neck) (Ya boy is back,) And it's who? He's S-E-7-E-N 돌아다니던 니 소문 믿고 싶지 않지만 그대 마음 알아 내가 부담이 된 사랑 내 가슴은 정말 터질 것만 같아 떠나가 (떠나가) 그냥 떠나가 좋은 여자를 만나란 니가 좋은 말 하지 마 잘살아 (잘살아) 혼자 잘살아 하늘을 보면서 눈물을 흘렸어 참을 수가 없어 (이제) 난 알아요 이 밤이 흐르면 그대 날 떠난다는 것을 (나는 알어 ) (이제) 난 알아요 이 밤이 흐르면 그댈 두 번 다신 볼 수 없다는 걸 알아 이대로 버려두고 날 떠나가니 Don't walk away, please hold up, mommy Heart breaker-breaker 부서지는 내 맘 아니 너 없인 잠이 오질 않아 Need you by me 난 너의 남자 (왜냐구?) No man could ever freak you the way I do 화가 나 가슴이 아파와 난 참을 수가 없어 너는 너는 너무 나뻐  남겨진 전화 메시지 나는 나는 너무 아퍼  시퍼렇게 멍든 가슴 단 한 가지만 알아둬  이 세상 모든 여자 그 중에 너 하나만을 사랑했던 나를 (이제) 난 알아요 이 밤이 흐르면 그대 날 떠난다는 것을 (그대 나를 떠난걸 ) (이제) 난 알아요 이 밤이 흐르면 그댈 두 번 다신 볼 수 없다는 걸 알아 (그대) 왜 몰라요 내 맘을 몰라요 그대밖에 몰랐던 사랑(그대밖에 몰랐던 사랑) (그대) 왜 몰라요(왜 몰라) 진실한 내 맘을 나는 오직 그대만을 사랑했었잖아 like this And it's who? S-E-7-E-N -"
2006,바이브,한숨만,한숨만 쉬어 한숨만 쉬어바람이 부는 신촌 거리에서내리는 이 비를 맞으면결국 숨이 막혀한숨만 쉬어 한숨만 쉬어바람이 부는 신촌 거리에서내리는 이 비를 맞으며결국 또 한숨만 쉬어자주 가던 신촌도 자주 걷던 이 곳도골목 골목 추억이 아련하던 이곳엔이젠 나 혼자 울고 서 있네요열두시가 다되면 막차를 기다리고헤어지기가 아쉬워 입맞추던 그대를보내주는데 이제 보내야 하는데깊은 한숨만 쉬죠정말 많이 사랑했다구요정말 많이 사랑했다구요한숨만 쉬어 한숨만 쉬어바람이 부는 신촌거리에서내리는 이 비를 맞으며결국 또 한숨만 쉬어자주 가던 신촌도 자주 걷던 이 곳도골목 골목 추억이 아련하던 이곳엔이젠 나 혼자 울고 서있네요열두시가 다되면 막차를 기다리고헤어지기가 아쉬워 입맞추던 그대를보내주는데 이제 보내야 하는데네 이름만 부르다 또 한숨만 쉬어자주 가던 신촌도 자주 걷던 이 곳도골목 골목 추억이 아련하던 이곳엔이젠 나 혼자 울고 서있네요열두시가 다되면 막차를 기다리고헤어지기가 아쉬워 입맞추던 그대를보내주는데 이제 보내야 하는데네 이름만 부르다 또 한숨만 쉬어정말 많이 사랑했다구요정말 많이 사랑했다구요
2006,스윗소로우 (SWEET SORROW),아무리 생각해도 난 너를,아무리 생각해도 난 너를아무리 생각해도 난 너를잊은 듯 눈 감아도 난 너를아닌 듯 돌아서도 난 너를조금만 솔직해도 나 너를 그렇게 아파하도록 너를이렇게 바라보도록 쓸쓸한 눈으로 다만 웃고만 있었지아무리 헤어져도 난 너를매일 또 이별해도 난 너를이미 넌 꿈이래도 난 너를정말로 끝이래도 난 너를한번만 용기내도 나 너를그렇게 아파하도록 너를이렇게 눈물 짓도록 다시는 다가가 차마 안을 수 없었지나 이대로 더 있으면이대로 머무르면 너를 더 사랑할 것 같아나 이대로 더 있으면 이대로 바라보며 떠날 수 없을 것만 같아내 작은 어깨위로 나 너를 언제나 힘이 되도록 너를따스한 햇살처럼 나 다시 또 다가가 감싸나 이대로 서성이면 이대로 눈물지면너를 더 사랑할 것 같아나 이대로 더 있으면 이대로 바라보면너를 붙잡을 것만 같아아무리 생각해도 난 너를아무리 생각해도 난 너를아무리 헤어져도 난 너를매일 또 이별해도 난 너를잊은 듯 눈감아도 난 너를아닌 듯 돌아서도 난 너를이미 넌 꿈이래도 난 너를정말로 끝이래도 난 너를
2006,빅마마,Never Mind,흔해 빠진 거짓말안 들어도 뻔한 말전부 내 눈에는 보여내 앞에서 절대 못 속여삶에 얽힌 인연도운명 같은 시작도결코 어긋나진 않아언젠가는 다시 돌아와애써 외면하지마태연히 받아들여 모두다조심스레 한번더 잘 생각해봐못 본 척 하고 혼자 지우면 돼속는 셈 치고 한번 봐주면 돼그냥 네 뜻대로살아가도 상관없어겁내지 말고 신경 쓰지도 마한 두번 겪은 일도 아니잖아돌아봐 미련도 후회도 없잖아두려워 하지마옳고 그른 사랑도무심코 하다 보면 알잖아서툰 변명 따위로 핑계대지 마못 본 척 하고 혼자 지우면 돼속는 셈 치고 한번 봐주면 돼그냥 네 뜻대로살아가도 상관없어겁내지 말고 신경 쓰지도 마한 두번 겪은 일도 아니잖아돌아봐 미련도 후회도 없잖아현명한 선택도 돌아 올 시련도혼자서 마음먹기 나름이야또 하루 이틀 말없이흘러가듯 내버려둬고민하지마 너만 믿으면 돼작은 실수는 날려 버리면 돼가끔 힘이 들고서러워도 잊어버려뒤돌아보고 실컷 울어도 돼차마 못한 말 혼자 다 해도 돼괜찮아 또 다른 기회도 많잖아널 한번 믿어봐 편하게 웃어봐못 본 척 하고 혼자 지우면 돼속는 셈 치고 한번 봐주면 돼그냥 네 뜻대로살아가도 상관없어겁내지 말고 신경 쓰지도 마한 두번 겪은 일도 아니잖아돌아봐 미련도 후회도 없잖아두려워 하지마 한번 더 시작해
2007,이기찬,미인 (美人),헤어질 때 늘 하던 짧은인사가 오늘따라 왜 이렇게 서글픈거니 눈물이 두 뺨 위로 흘러내릴때 그때서야 이별인 줄 알았어요  제발 가지 말라고 차갑게 떠나지 말라고 가슴 아프도록 외쳐보지만 너는 떠나간다고 나의 손을 놓는다고 나를두고 돌아서 버린 너  다시 사랑한다 해도 다른 누군갈 만나도 나는 너와 같은 사람 다신 만나진 못해 백 번 천 번을 말해도 울며 다짐을 해봐도 떠나가는 네 얼굴 보고싶은.. 내가 정말 싫어  모두 꿈일꺼라고 깨면 다 돌아올꺼라고 아픈 마음을 위로해보지만 점점 멀어져가는 너의 모습을 보면서 울고있는 내가 다 가여워  다시 사랑한다해도 다른 누군가를 만나도 나는 너와 같은 사람 다신 만나지 못해. 백번 천번을 말해도 울며 다짐을 해봐도 떠나가는 네 얼굴 보고싶은 내가 싫어.  정말 사랑했었다면 나를 사랑했었다면 가는 길에서라도 한번쯤은 돌아봐줘  이거 하나만 알고 가 이 말 하나만 듣고 가 나보다 더 좋은 사람 만나도 날 잊으면 안돼..
2007,아이비,이럴거면,이럴 거면 날 흔들어 놓지 말지 이럴 거면 잘해주지나 말지 이럴 거면 첨 스쳐가게 놔두지 너를 모르는 채 살게 하지. 떠날 거라면.  원망해도 후회해도 널 향한 나의 사랑은 이미 엎질러진 물 처럼 주워 담을 수 없어  나를 울리려고 이럴려고.. 날 사랑 했니. 너를 사랑하게 했니 멀쩡한 사람 왜 넌 바보 만들어 버릴 거면. 그럴 거였으면 왜 내 맘 모두 가져간 거야 조각나버려 이제 다신 쓸 수도 없게  내 머리는 내 입술은 매일 니 욕만 하는데 나의 가슴은 내 눈물은 자꾸 니 편만 들어  나를 울리려고 이럴려고 날 사랑 했니 너를 사랑하게 했니 잘살던 사람 왜 늘 울게 만들어 버릴 거면. 그럴 거였으면 왜 내 맘 모두 가져간 거야 누구에게도 이제 다신 줄 수도 없게  너를 알기 전 서로 몰랐던 때로 돌아가기엔 널 너무 사랑했나 봐  잊지 못할 거면 이럴 거면 널 붙잡을 걸 네게 떼라도 써볼걸 사랑한다고 너 없인 못산다고 울릴 거면 그립게 할 거면 차라리 너의 곁에서 울려 볼 수 있다면 혼자 사랑해도 되니까 나만 사랑해도 되니까
2007,아이비,유혹의 소나타,내 손만 잡으려말고 날 안아봐  두 눈 다 꼭 감은채로 느낌을 봐  가슴이 참 복잡할 땐 날 바라봐  난 널 유혹하는 거란다  손발을 Do It 단 둘이 둘이  이 밤을 Take It  달빛을 켜서 네 맘을 비춰 자  내게 보여줘  한순간 숨 막힐 듯한 네 표정과  한숨만 푹 쉬고 마는 입술을 봐  겁먹기 딱 편한 매력 난 있지만  다 널 유혹 하는 거란다  손발을 Do It 단 둘이 둘이  이 밤을 Take It  달빛을 켜서 네 맘을 비춰 자  내게 보여줘  Baby U Don't Have To Worry  Everything's Alright  손발을 Do It 단 둘이 둘이  이 밤을 Take It  One One n Two  이제부터 우리 둘 의 시간  Three n Four 아직 밤은 깊어  Five n Six 나를 가져가게 놔둘 시간  Seven Tonight Gotta Make up  Ur Mind  I GOTTA Do It So pretty pretty  I'm Gonna Make It  온몸을 던져 진하게 Touch YA  유혹의 SONATA  Baby U Don't Have To Worry  Everything's Alright  손발을 Do IT 단 둘이 둘이  이 밤을 Take It  어쩜 이런 기회를 잡고 나를  만나러 왔니  어떤 이도 찾지 못하게 숨겨온  내 사랑  더 빨리 Do IT 단 둘이 둘이  눈길을 Take It  두 손을 펴서 두 팔을 벌려 자  나를 감싸줘  손발을 Do It 단 둘이 둘이 이 밤을 Take It 달빛을 켜서 네 맘을 비춰 자 내게 보여줘 Baby U Don't Have To Worry Everything's Alright 선택은 빨리 한 순간 뿐인 기회는 지금 YO
2007,씨야,미워요,평생을 나만 사랑한다고 해놓고 평생을 나만 바라본다고 해놓고 나 그댈 이토록 사랑하게 해놓고 안녕이란 말도 없이 떠나간 그대가 미워요 마음이 약해서 그댈 붙잡지도 못하고 못난 정 때문에 잊지도 못하고 사랑한다고 하더니 나를 떠나가버린 그 사람 지켜준다고 약속하더니 나를 울리고 떠난 그 사람 오 바람아 불어라 그리운 이 내 마음 전해지도록 내 님이 있는 곳 너는 알고 있잖아  사랑이 사랑을 잊혀지게 한다는 그 말 아무리 되내어도 그리움만 차 사랑한다고 하더니 나를 떠나가버린 그 사람 지켜준다고 약속하더니 나를 울리고 떠난 그 사람 오 바람아 불어라 그리운 이 내 마음 전해지도록 내 님이 있는 곳 너는 알고 있잖아 그래도 사랑했던 사람 내게는 다정했던 사람 이제 잊어야 하겠지 사랑아 사랑아 너 없이 나 어떻게 살라고 못난 내 사랑아 이제는 내가 널 보내줄께 오 세월아 흘러라 사랑한 추억 모두 잊혀지도록 그리운 내 님이 생각나지 않도록 여자의 가슴에 사랑만 남겨놓고 떠난 사람아 미워요 그 사람 내가 사랑했던 사람
2007,더 넛츠 (The NuTs),잔소리,아무일 없지 지낼만 하지 거 봐 괜찮다고 했잖아 장난기 어린 네 맑은 음성이 하루종일 내 곁에 있곤 해  어딜 가든지 내가 무얼 하든지 혼자 내버려 두질 않아 무얼 먹어야 할지 무얼 입어야 할지 가면 갈수록 더해지는 너의 잔소리  그래서 눈물 나 내 귓가에 네가 있는데 너를 볼 수 없다는게 그게 너무 슬퍼서  그래서 눈물 나 내 가슴에 살아 있는 널 너무 보고 싶어서 너무 보고 싶어서 너무 아파  저 여잔 어때 자꾸 등을 떠밀어 다른 여잘 만나게 해도 열 번이면 열 번다 이뤄질 수 없었고 그런 날이면 전쟁 같은 너의 잔소리  그래서 눈물 나 나 그렇게 누굴 만나면 이제 다신 내 귓가에 오지 않을 너라서  그래서 눈물 나 너 그렇게 보내 버리면 니가 보고 싶어서 너무나 보고 싶어서 눈물이 나  어쩜 이렇게 아플까 가슴 터질 것처럼 그저 너 하나 없는 것 일뿐인데  그래서 눈물 나 이 세상이 해준 것 보다 니가 내게 해준 것이 너무 나도 많아서  그래서 눈물 나 널 더 이상 듣지 못한 채 주먹만 한 가슴에 너를 살게 하는 게 미안해서
2007,에픽하이 (EPIK HIGH),Love Love Love (Feat. Yoong Jin Of Casker),밤 12시 술 취해 지친 목소리 새벽 2시 차갑게 꺼진 전화기 아무도 내 맘을 모르죠 I can't stop Love Love Love 아파도 계속 반복하죠 I can't stop Love Love Love 있나요 사랑해본 적 영화처럼 첫 눈에 반해본 적 전화기를 붙들고 밤새본 적 세상에 자랑해본 적 쏟아지는 비속에서 기다려본 적 그를 향해 미친듯이 달려본 적 몰래 지켜본적 미쳐본적 다 보면서도 못본 척 있겠죠 사랑해본 적 기념일 때문에 가난해본 적 잘하고도 미안해 말해본 적 연애편지로 날 새본 적 가족과의 약속을 미뤄본 적 아프지말라 신께 빌어본 적 친굴 피해본 적 잃어본 적 가는 뒷모습 지켜본 적 can't stop love 미친듯 사랑했는데 왜 정말 난 잘해줬는데 왜 모든걸 다 줬었는데 you got me going crazy can't stop love 죽도록 사랑했는데 왜 내 몸과 맘을 다 줬는데 모든걸 잃어버렸는데 어떻게 아무도 내 맘을 모르죠 I can't stop Love Love Love 아파도 계속 반복하죠 I can't stop Love Love Love 있나요 이별해본 적 빗물에 화장을 지워내본 적 긴 생머리 잘라내본 적 끊은 담배를 쥐어본 적 혹시라도 마주칠까 자릴 피해본 적 보내지도 못할 편지 적어본 적 술에 만취되서 전화 걸어본 적 여보세요 입이 얼어본 적 있겠죠 이별해본 적 사랑했던 만큼 미워해본 적 읽지도 못한 편지 찢어본 적 잊지도 못할 전화번호 지워본 적 기념일을 혼자 챙겨본 적 사진들을 다 불태워본 적 이 세상에 모든 이별 노래가 당신의 얘길꺼라 생각해본 적 can't stop love 미친듯 사랑했는데 왜 정말 난 잘해줬는데 왜 모든걸 다 줬었는데 you got me going crazy can't stop love 죽도록 사랑했는데 왜 내 몸과 맘을 다 줬는데 모든걸 잃어버렸는데 어떻게 아무도 내 맘을 모르죠 I can't stop Love Love Love 아파도 계속 반복하죠 I can't stop Love Love Love 바보처럼 울고 또 술에 취하고 친구를 붙잡고 그 사람을 욕하고 시간이 지나고 또 술에 취하고 전화기를 붙잡고 say love 아무도 내 맘을 모르죠 I can't stop Love Love Love 아파도 계속 반복하죠 I can't stop Love Love Love 아무도 내 맘을 모르죠 (사실은 당신만 모르죠) 아파도 계속 반복하죠 이러다 언젠가 다시 마주치겠죠
2007,KCM,안녕,안녕이란 두 글자가 나를 울리고 행복했던 시간 모두 내 곁을 떠나고 사랑했던 그대마저 내 곁에는 없고 차가운 바람만 불어오네요 자고 나면 그대 생각에 나 눈물부터 내 앞을 가리고 그대밖에 모르던 난 어떡해 그대 사랑하지 말아요 다른 사랑하면 안돼요 그런 그댈 바라보는 내 맘이 너무 아프잖아요 나를 사랑할 순 없나요 모든 걸 다 잃어도 난 괜찮아요 사랑해요 내 곁에 돌아와줘요  길을 걷다 마주치는 많은 풍경도 내 귓가에 들려오는 저 노래 소리도 입 맞추던 그 거리도 다 그대로인데 그대 하나만 변한 것 같아요 내일이면 그댈 잊어야지 떠난 사람 이젠 보내야지 다시 그리움에 무너지네요 그대 사랑하지 말아요 다른 사랑하면 안돼요 그런 그댈 바라보는 내 맘이 너무 아프잖아요 나를 사랑할 순 없나요 모든 걸 다 잃어도 난 괜찮아요 사랑해요 내 곁에 돌아와줘요 이젠 못 보는 거죠 다신 못 보는 거죠 정말 두번 다시는  그대 사랑하지 말아요 다른 사랑하면 안돼요 그런 그댈 바라보는 내 맘이 너무 아프잖아요 그대 나를 잊지 말아요 나를 사랑 안 해도 난 괜찮아요 보고 싶어 내가 사랑한 사람아
2007,이루,흰눈,한 사람을 너무 사랑했던거죠  얼마나 나를 아프게 할지도 모르고  기뻐했죠 이 세상에 그댈 가진 사람 나 하나 뿐이라며 흰 눈이 내리던 어느 날 그 고운 입술로 날 사랑한다고  안녕이란 말을 하고 그대가 내 곁을 떠나갔죠  몰랐었죠 우리 헤어진다는건  정말 그대가내 사랑인줄 알았는데 좋아했죠그대 나와 같은 생각하고있을거라 믿었죠흰 눈이 내리던 어느 날그 고운 입술로 날 사랑한다고 안녕이란 말을 하고그대가 내 곁을 떠나갔죠 하얀 눈위에 멀어져 가는그대가 남겨둔 발자국 세며멍하니 바보처럼떠나가는 뒷모습 보면서 울었죠흰 눈이 내리던 어느 날그 고운 입술로 날 사랑한다고 안녕이란 말을 하고그대가 내 곁을 떠나갔죠 흰 눈이 내리던 어느 날그 고운 입술로 날 사랑한다고 안녕이란 말을 하고그대가 내 곁을 떠나갔죠 내 곁을 떠나갔죠
2007,박효신,추억은 사랑을 닮아,그대가 부네요내 가슴 안에 그대라는 바람이언제나 내게 그랬듯이내 맘 흔들어 놓고추억이란 흔적만남기고 달아나죠난 길을 잃었죠늘 그대라는 사람만 보다가단 한 번 의심하지 않고여기까지 왔는데그대 없는 낯설은길 위에 남아 있죠가져가세요좋은 기억마저도그대가 없이는내겐 짐만 될 텐데자꾸 꺼내 보면그리움만 커져서다시 돌아가는 길발걸음 또 멈추게 하죠추억은 사랑을 닮아난 자꾸 돌아보겠죠그곳엔 아직도 그대가 있어서그래서 아픈가 봐요한 번쯤 꼭 한 번쯤은그대도 날 볼까 봐오늘도 기다려요나 이제 어쩌죠아무리 그댈 달아나려 해봐도한뼘도 멀어지지 못해매일 같은 자리에매일 같은 무게로하루를 살아가죠어딜 보아도 온통 그대 뿐이죠날 보던 눈빛이자꾸 맘에 걸려서다시 눈을 감고그댈 지우려하면굳게 다문 입술이 떨려와참았던 눈물이 흐르죠추억은 사랑을 닮아난 자꾸 돌아보겠죠그곳에 아직도 그대가 있어서그래서 아픈가 봐요한 번쯤 꼭 한 번쯤은그대도 날 볼까 봐오늘도 기다려요어느 날 뒤돌아보다그대가 나를 본다면난 어떻게 하죠아무 말 못하는나를 잘 알잖아요추억은 바람을 타고언젠가 흩어질 텐데울어도 소리쳐 봐도모른 척 버리려 해도잊지 못할 그 사람오늘도 기다려요나를 잘 알잖아요
2007,신혜성,사랑...후에,저만치 그녀가 떠나요 마치 바쁜 사람처럼 아쉬운 맘에 한걸음도 떼지 못한 나를 두고 인사까진 잘했는데 눈물은 감추지 못해 싫단 걸음을 억지로 재촉하는 날 그댄 모르죠 돌아보지 마요 계속 걸어요 울먹일 그대를 보면 다시 나 그대를 안고싶어 달려갈지 모르니 사랑하세요 누구든 다시 행복한 그대를 보면 이 맘 정리하기 더 쉬울테니 나를 도와줘요  손잡고 걸었던 이 길을 등을 진채 걷고 있죠 차는 눈물에 흐려지는 그대 모습 마지막이죠 돌아보지 마요 계속 걸어요 울먹일 그대를 보면 다시 나 그대를 안고 싶어 달려갈지 모르니 사랑하세요 누구든 다시 행복한 그대를 보면 이 맘 정리하기 더 쉬울테니 나를 도와줘요 어디로 가는지 걷고 또 걷죠 어쩌다 우리 이별까지 온 건지 난 모르겠어요 자신 없어요 그대 없는 듯 사는 일 쉴새 없이 드는 후회 속에 아파하며 살텐데 돌아봐줘요 한번만 다시 반가운 그 목소리에 용기 없는 내 발이 멈추도록 나를 불러줘요 아직 사랑해요
2007,테이,같은 베개...,하룻밤 자고나면 괜찮을거라그 밤이 어느새 천번째 밤이야니가 떠난 그 날부터 매일밤나를 위로해 줬던건언젠가 니가 내게 사준 베개야한시도 떨어져 살수가 없을때서로같은 베개위에서라도꼭 잠들자고 약속했었던똑같은 베개 베고서 잠이들면어디서든 함께있는 거라던꿈속에서도 헤어지지 말자던그런 니가 너무 그리워잠들때까지 전화기를 붙잡고사랑한다는말 지겹게 나누고두 베개가 하나되는그 날을 그리며 행복했던 난이제는 그 베개를 끌어 안고서눈물을 흘리고 후회를 흘리고너에게 다 미쳐주지 못했었던나의 마음을 또 흘리지똑같은 베개 베고서 잠이 들면어디서든 함께 있는 거라던꿈속에서도 헤어지지 말자던그런 니가 너무 그리워언젠가 잊혀질 날이 올 것 같아서슬픔도 멈출날 올 것 같아서외려 두려워 시간이내 맘까지 앗아갈까아직도 너만 꿈꾸고 있는 바보이런 나도 잠들날이 올까봐똑같은 베개 베고서 잠이들면어디서든 함께 있는거라던꿈속에서도 헤어지지 말자던그런 니가 너무 그리워사랑이 눕던 그 곳에 그 자리위에영원토록 이별이 또 누워도너와 똑같은 추억 하나 가진 난그래도 너라서 고마워
